narration_id,participant_id,video_id,narration_timestamp,start_timestamp,stop_timestamp,start_frame,stop_frame,narration,verb,verb_class,noun,noun_class,all_nouns,all_noun_classes,sequence_id
P12_101_473,P12,P12_101,31:39.1,32:01.4,32:07.8,96071,96390,stir soup using spoon,stir,10,soup,126,"['soup', 'spoon']","[126, 1]",P12_101_seq_00126
P12_101_477,P12,P12_101,32:13.5,32:14.8,32:17.3,96738,96866,taste soup using spoon,taste,35,soup,126,"['soup', 'spoon']","[126, 1]",P12_101_seq_00127
P12_101_481,P12,P12_101,32:41.0,32:41.6,32:43.0,98080,98152,close tap,turn-off,8,tap,0,['tap'],[0],P12_101_seq_00128
P12_101_484,P12,P12_101,32:47.1,32:46.6,32:52.6,98332,98629,adjust heat on stove,adjust-on,17,heat,65,"['heat', 'stove']","[65, 24]",P12_101_seq_00129
P12_101_488,P12,P12_101,33:03.9,33:04.0,33:04.2,99199,99212,close tap,turn-off,8,tap,0,['tap'],[0],P12_101_seq_00130
P12_101_49,P12,P12_101,02:19.3,02:18.9,02:19.9,6947,6997,pick up tea from countertop,pick-up,0,tea,132,"['tea', 'countertop']","[132, 42]",P12_101_seq_00013
P12_101_491,P12,P12_101,33:13.0,33:12.8,33:13.8,99639,99689,close tap,turn-off,8,tap,0,['tap'],[0],P12_101_seq_00131
P12_101_494,P12,P12_101,33:22.5,33:21.6,33:22.6,100082,100129,take paper from paper roll,take-from,0,paper,49,"['paper', 'roll:paper']","[49, 93]",P12_101_seq_00132
P12_101_497,P12,P12_101,33:45.8,33:44.8,33:46.9,101242,101345,take paper from paper roll,take-from,0,paper,49,"['paper', 'roll:paper']","[49, 93]",P12_101_seq_00133
P12_101_54,P12,P12_101,02:34.6,02:31.6,02:39.5,7580,7976,adjust heat on stove,adjust-on,17,heat,65,"['heat', 'stove']","[65, 24]",P12_101_seq_00014
P12_101_59,P12,P12_101,02:55.8,02:55.3,02:56.4,8766,8820,put down oil onto countertop,put-down,1,oil,31,"['oil', 'countertop']","[31, 42]",P12_101_seq_00015
P12_101_6,P12,P12_101,00:13.2,00:12.7,00:13.6,636,677,wash hands,wash,2,hand,11,['hand'],[11],P12_101_seq_00003
P12_101_63,P12,P12_101,03:02.7,03:02.0,03:03.0,9100,9152,pick up knife,pick-up,0,knife,4,['knife'],[4],P12_101_seq_00016
P12_101_68,P12,P12_101,03:05.9,03:05.2,03:07.0,9262,9350,open meat box using knife,open,3,box:meat,23,"['box:meat', 'knife']","[23, 4]",P12_101_seq_00017
P12_101_73,P12,P12_101,03:19.0,03:17.6,03:19.0,9879,9952,pick up meat box,pick-up,0,box:meat,23,['box:meat'],[23],P12_101_seq_00018
P12_101_76,P12,P12_101,03:24.2,03:24.0,03:25.1,10201,10257,put down meat onto cutting board,put-down,1,meat,28,"['meat', 'board:cutting']","[28, 18]",P12_101_seq_00019
P12_101_80,P12,P12_101,03:30.4,03:29.8,03:31.6,10489,10580,take out meat from box,take-out,12,meat,28,"['meat', 'box']","[28, 23]",P12_101_seq_00020
P12_101_83,P12,P12_101,03:35.3,03:34.3,03:35.8,10715,10788,pick up meat box from countertop,pick-up,0,box:meat,23,"['box:meat', 'countertop']","[23, 42]",P12_101_seq_00021
P12_101_88,P12,P12_101,03:49.1,03:47.8,03:49.3,11387,11464,put down knife onto cutting board,put-down,1,knife,4,"['knife', 'board:cutting']","[4, 18]",P12_101_seq_00022
P12_101_91,P12,P12_101,03:55.3,03:54.8,03:56.1,11740,11802,open cupboard,open,3,cupboard,3,['cupboard'],[3],P12_101_seq_00023
P12_101_94,P12,P12_101,04:04.3,04:02.8,04:04.3,12142,12217,put boxes into plastic bag,put-into,5,box,23,"['box', 'bag:plastic']","[23, 19]",P12_101_seq_00024
P12_101_98,P12,P12_101,04:13.3,04:12.0,04:13.1,12600,12654,open lid of trash bin,open,3,lid:trash:bin,6,['lid:trash:bin'],[6],P12_101_seq_00025
P13_10_0,P13,P13_10,00:01.6,00:00.2,00:01.6,10,97,pick up tongs,pick-up,0,tongs,142,['tongs'],[142],P13_10_seq_00001
P13_10_14,P13,P13_10,01:18.6,01:18.3,01:20.9,4695,4855,throw paper in trash,throw-in,13,paper,49,"['paper', 'trash']","[49, 54]",P13_10_seq_00005
P13_10_17,P13,P13_10,01:34.9,01:33.1,01:35.5,5588,5727,take tomato,take,0,tomato,43,['tomato'],[43],P13_10_seq_00006
P13_10_20,P13,P13_10,02:00.9,01:59.1,02:03.5,7147,7411,cover tomato can,cover,36,can:tomato,61,['can:tomato'],[61],P13_10_seq_00007
P13_10_23,P13,P13_10,02:12.9,02:12.1,02:14.9,7925,8091,put tomato can in refrigerator,put-in,5,tomato,43,"['tomato', 'refrigerator']","[43, 12]",P13_10_seq_00008
P13_10_26,P13,P13_10,02:27.9,02:26.2,02:27.5,8769,8852,put sausage on hamburger,put-on,1,sausage,86,"['sausage', 'hamburger']","[86, 139]",P13_10_seq_00009
P13_10_3,P13,P13_10,00:08.8,00:08.0,00:09.4,479,565,put plate on table,put-on,1,plate,2,"['plate', 'table']","[2, 42]",P13_10_seq_00002
P13_10_6,P13,P13_10,00:29.6,00:28.5,00:35.5,1709,2132,take hamburger bun from bag,take-from,0,bun:hamburger,33,"['bun:hamburger', 'bag']","[33, 19]",P13_10_seq_00003
P13_10_9,P13,P13_10,00:51.1,00:48.8,00:51.2,2930,3069,take cheese,take,0,cheese,32,['cheese'],[32],P13_10_seq_00004
P14_05_0,P14,P14_05,00:03.3,00:02.6,00:04.0,153,238,pick up bowl,pick-up,0,bowl,7,['bowl'],[7],P14_05_seq_00001
P14_05_12,P14,P14_05,01:00.5,01:05.7,01:06.9,3943,4016,take a spoon,take,0,spoon,1,['spoon'],[1],P14_05_seq_00004
P14_05_3,P14,P14_05,00:14.0,00:13.5,00:15.9,808,955,open fridge,open,3,fridge,12,['fridge'],[12],P14_05_seq_00002
P14_05_7,P14,P14_05,00:34.5,00:32.7,00:45.0,1965,2700,pour milk in bowl,pour-in,9,milk,64,"['milk', 'bowl']","[64, 7]",P14_05_seq_00003
P15_02_0,P15,P15_02,00:01.9,00:01.3,00:02.8,75,165,pick up bowl,pick-up,0,bowl,7,['bowl'],[7],P15_02_seq_00001
P15_02_10,P15,P15_02,00:51.9,00:51.3,00:53.8,3076,3227,pick up milk,pick-up,0,milk,64,['milk'],[64],P15_02_seq_00004
P15_02_13,P15,P15_02,01:01.8,01:00.1,01:01.6,3605,3695,pick up eggs,pick-up,0,egg,53,['egg'],[53],P15_02_seq_00005
P15_02_16,P15,P15_02,01:21.4,01:20.9,01:22.4,4853,4943,pick up knife,pick-up,0,knife,4,['knife'],[4],P15_02_seq_00006
P15_02_19,P15,P15_02,01:46.4,01:43.7,01:46.7,6221,6401,pick up potato peeler,pick-up,0,peeler:potato,87,['peeler:potato'],[87],P15_02_seq_00007
P15_02_22,P15,P15_02,02:35.2,02:33.7,02:35.1,9219,9306,pick up onion,pick-up,0,onion,16,['onion'],[16],P15_02_seq_00008
P15_02_26,P15,P15_02,03:25.6,03:32.7,03:35.8,12763,12948,pick up pan,pick-up,0,pan,5,['pan'],[5],P15_02_seq_00009
P15_02_3,P15,P15_02,00:21.3,00:21.1,00:22.0,1264,1318,close dishwasher,close,4,dishwasher,70,['dishwasher'],[70],P15_02_seq_00002
P15_02_32,P15,P15_02,05:52.4,05:53.1,06:04.0,21187,21837,put potato in the pan,put-in,5,potato,30,"['potato', 'pan']","[30, 5]",P15_02_seq_00010
P15_02_35,P15,P15_02,06:25.8,06:32.2,06:57.9,23530,25075,cut onion,cut,7,onion,16,['onion'],[16],P15_02_seq_00011
P15_02_38,P15,P15_02,07:15.5,07:12.0,07:14.3,25919,26059,pick up eggs,pick-up,0,egg,53,['egg'],[53],P15_02_seq_00012
P15_02_42,P15,P15_02,07:26.9,07:24.8,07:26.2,26690,26773,crack eggs,crack,30,egg,53,['egg'],[53],P15_02_seq_00013
P15_02_46,P15,P15_02,07:54.0,07:51.7,08:10.6,28300,29437,stir potatoes,stir,10,potato,30,['potato'],[30],P15_02_seq_00014
P15_02_49,P15,P15_02,08:27.9,08:27.3,08:28.8,30436,30529,open drawer,open,3,drawer,8,['drawer'],[8],P15_02_seq_00015
P15_02_52,P15,P15_02,08:57.4,08:55.5,08:58.0,32131,32282,put down salt,put-down,1,salt,38,['salt'],[38],P15_02_seq_00016
P15_02_55,P15,P15_02,09:43.8,09:42.2,09:48.2,34929,35290,put onion on pan,put-on,1,onion,16,"['onion', 'pan']","[16, 5]",P15_02_seq_00017
P15_02_58,P15,P15_02,10:49.1,10:47.3,11:03.3,38839,39799,clean board,clean,2,board,18,['board'],[18],P15_02_seq_00018
P15_02_6,P15,P15_02,00:31.5,00:28.1,00:31.8,1687,1906,throw away bag,throw,13,bag,19,['bag'],[19],P15_02_seq_00003
P20_03_0,P20,P20_03,00:02.6,00:02.5,00:04.5,150,270,open drawer,open,3,drawer,8,['drawer'],[8],P20_03_seq_00001
P20_03_14,P20,P20_03,00:38.2,00:38.3,00:39.0,2297,2337,move cereal box,move,11,box:cereal,23,['box:cereal'],[23],P20_03_seq_00004
P20_03_17,P20,P20_03,00:43.3,00:43.9,00:44.8,2632,2686,close fridge,close,4,fridge,12,['fridge'],[12],P20_03_seq_00005
P20_03_21,P20,P20_03,01:02.2,01:01.5,01:03.0,3689,3781,close,close,4,milk,64,['milk'],[64],P20_03_seq_00006
P20_03_24,P20,P20_03,01:08.6,01:09.4,01:11.4,4165,4284,open fridge,open,3,fridge,12,['fridge'],[12],P20_03_seq_00007
P20_03_28,P20,P20_03,01:22.7,01:19.9,01:23.4,4792,5004,take bread from cupboard,take-from,0,bread,33,"['bread', 'cupboard']","[33, 3]",P20_03_seq_00008
P20_03_31,P20,P20_03,01:34.4,01:33.1,01:34.9,5585,5695,pick up salami,pick-up,0,salami,156,['salami'],[156],P20_03_seq_00009
P20_03_35,P20,P20_03,01:45.3,01:45.0,01:46.3,6297,6379,open dishwasher drawer,open,3,drawer:dishwasher,70,['drawer:dishwasher'],[70],P20_03_seq_00010
P20_03_38,P20,P20_03,01:55.5,01:51.9,01:55.1,6716,6905,put fork in bowl,put-in,5,fork,14,"['fork', 'bowl']","[14, 7]",P20_03_seq_00011
P20_03_4,P20,P20_03,00:08.8,00:07.7,00:10.2,461,611,put down cereal,put-down,1,cereal,99,['cereal'],[99],P20_03_seq_00002
P20_03_42,P20,P20_03,02:11.2,02:10.7,02:12.2,7841,7931,pick up scissors,pick-up,0,scissors,79,['scissors'],[79],P20_03_seq_00012
P20_03_47,P20,P20_03,02:49.2,02:49.1,02:51.4,10143,10284,put salami on bread,put-on,1,salami,156,"['salami', 'bread']","[156, 33]",P20_03_seq_00013
P20_03_51,P20,P20_03,03:13.5,03:11.9,03:15.9,11515,11753,close bread packaging,close,4,packaging:bread,26,['packaging:bread'],[26],P20_03_seq_00014
P20_03_54,P20,P20_03,03:23.2,03:23.0,03:24.6,12180,12273,open fridge,open,3,fridge,12,['fridge'],[12],P20_03_seq_00015
P20_03_8,P20,P20_03,00:22.6,00:23.5,00:32.2,1409,1934,pour cereal into bowl,pour-into,9,cereal,99,"['cereal', 'bowl']","[99, 7]",P20_03_seq_00003
P22_07_0,P22,P22_07,00:06.5,00:03.7,00:05.9,221,354,put down clip,put-down,1,clip,129,['clip'],[129],P22_07_seq_00001
P22_07_101,P22,P22_07,03:36.8,03:35.5,03:36.3,12928,12977,pick up knife,pick-up,0,knife,4,['knife'],[4],P22_07_seq_00023
P22_07_105,P22,P22_07,03:47.4,03:44.6,03:50.2,13473,13813,move cutlery,move,11,cutlery,58,['cutlery'],[58],P22_07_seq_00024
P22_07_111,P22,P22_07,04:12.3,04:11.7,04:12.7,15100,15160,close drawer,close,4,drawer,8,['drawer'],[8],P22_07_seq_00025
P22_07_115,P22,P22_07,04:23.2,04:23.2,04:30.6,15789,16237,open box,open,3,box,23,['box'],[23],P22_07_seq_00026
P22_07_12,P22,P22_07,00:21.0,00:19.5,00:21.9,1170,1311,pick up carafe,pick-up,0,carafe,66,['carafe'],[66],P22_07_seq_00004
P22_07_121,P22,P22_07,04:45.9,04:42.9,04:47.4,16976,17246,pick up scraps,pick-up,0,scrap,19,['scrap'],[19],P22_07_seq_00027
P22_07_124,P22,P22_07,04:54.0,04:53.5,04:54.1,17613,17645,close trash can,close,4,can:trash,36,['can:trash'],[36],P22_07_seq_00028
P22_07_129,P22,P22_07,05:17.3,05:05.0,05:07.3,18301,18436,cut onion,cut,7,onion,16,['onion'],[16],P22_07_seq_00029
P22_07_134,P22,P22_07,05:52.6,05:51.8,05:52.5,21108,21148,put down knife,put-down,1,knife,4,['knife'],[4],P22_07_seq_00030
P22_07_138,P22,P22_07,05:57.2,05:56.3,05:57.8,21375,21465,close container,close,4,container,21,['container'],[21],P22_07_seq_00031
P22_07_142,P22,P22_07,06:02.7,06:02.2,06:02.7,21732,21762,pick up box,pick-up,0,box,23,['box'],[23],P22_07_seq_00032
P22_07_147,P22,P22_07,06:08.0,06:07.2,06:08.0,22031,22081,shake hands,shake,15,hand,11,['hand'],[11],P22_07_seq_00033
P22_07_151,P22,P22_07,06:19.4,06:17.4,06:20.1,22647,22806,pick up pan,pick-up,0,pan,5,['pan'],[5],P22_07_seq_00034
P22_07_155,P22,P22_07,06:25.5,06:25.0,06:25.7,23101,23143,put down lid,put-down,1,lid,6,['lid'],[6],P22_07_seq_00035
P22_07_161,P22,P22_07,06:32.3,06:31.1,06:32.9,23464,23577,light cooker,light,6,cooker,46,['cooker'],[46],P22_07_seq_00036
P22_07_166,P22,P22_07,06:50.7,06:47.9,06:49.7,24475,24583,pick up oil,pick-up,0,oil,31,['oil'],[31],P22_07_seq_00037
P22_07_17,P22,P22_07,00:32.4,00:29.3,00:33.2,1760,1989,put down cup,put-down,1,cup,13,['cup'],[13],P22_07_seq_00005
P22_07_175,P22,P22_07,07:06.3,07:05.2,07:05.8,25510,25549,get cutting board,get,0,board:cutting,18,['board:cutting'],[18],P22_07_seq_00038
P22_07_179,P22,P22_07,07:23.4,07:17.0,07:18.3,26220,26295,set down cutlery,set-down,1,cutlery,58,['cutlery'],[58],P22_07_seq_00039
P22_07_184,P22,P22_07,07:29.4,07:28.3,07:33.6,26895,27213,mix onion,mix,10,onion,16,['onion'],[16],P22_07_seq_00040
P22_07_188,P22,P22_07,07:39.4,07:38.4,07:39.7,27505,27581,get courgette,get,0,courgette,76,['courgette'],[76],P22_07_seq_00041
P22_07_192,P22,P22_07,07:52.3,07:51.9,07:53.0,28314,28381,open tap,turn-on,6,tap,0,['tap'],[0],P22_07_seq_00042
P22_07_197,P22,P22_07,08:05.4,08:05.6,08:07.4,29134,29241,clean knife,clean,2,knife,4,['knife'],[4],P22_07_seq_00043
P22_07_201,P22,P22_07,08:13.4,08:12.2,08:13.4,29529,29604,pick up potato peeler,pick-up,0,peeler:potato,87,['peeler:potato'],[87],P22_07_seq_00044
P22_07_205,P22,P22_07,08:48.2,08:37.1,08:45.4,31028,31525,peel courgette,peel,19,courgette,76,['courgette'],[76],P22_07_seq_00045
P22_07_209,P22,P22_07,09:10.3,09:10.2,09:12.5,33012,33150,remove peel,remove,12,peel,48,['peel'],[48],P22_07_seq_00046
P22_07_213,P22,P22_07,09:23.1,09:22.5,09:24.9,33747,33893,set cooker,set,53,cooker,46,['cooker'],[46],P22_07_seq_00047
P22_07_217,P22,P22_07,09:36.7,09:36.2,09:36.9,34574,34613,close trash can,close,4,can:trash,36,['can:trash'],[36],P22_07_seq_00048
P22_07_221,P22,P22_07,09:40.9,09:40.0,09:41.0,34797,34863,shake hands,shake,15,hand,11,['hand'],[11],P22_07_seq_00049
P22_07_226,P22,P22_07,09:54.7,09:50.5,09:53.0,35429,35580,slice courgette,slice,7,courgette,76,['courgette'],[76],P22_07_seq_00050
P22_07_23,P22,P22_07,00:42.4,00:41.8,00:42.4,2506,2544,pick up cutlery,pick-up,0,cutlery,58,['cutlery'],[58],P22_07_seq_00006
P22_07_230,P22,P22_07,10:06.3,10:05.2,10:05.9,36311,36354,pick up wooden spoon,pick-up,0,spoon:wooden,1,['spoon:wooden'],[1],P22_07_seq_00051
P22_07_234,P22,P22_07,10:13.4,10:10.8,10:16.9,36649,37015,cut courgette,cut,7,courgette,76,['courgette'],[76],P22_07_seq_00052
P22_07_238,P22,P22_07,11:08.5,11:00.6,11:08.5,39634,40113,cut courgette,cut,7,courgette,76,['courgette'],[76],P22_07_seq_00053
P22_07_242,P22,P22_07,11:34.8,11:12.8,11:20.4,40366,40821,cut courgette,cut,7,courgette,76,['courgette'],[76],P22_07_seq_00054
P22_07_246,P22,P22_07,11:44.0,11:41.7,11:49.1,42100,42544,stir onion,stir,10,onion,16,['onion'],[16],P22_07_seq_00055
P22_07_250,P22,P22_07,11:57.4,11:55.7,11:57.5,42943,43050,move knife aside,move,11,knife,4,['knife'],[4],P22_07_seq_00056
P22_07_255,P22,P22_07,12:09.6,12:09.0,12:09.8,43739,43785,grab wooden spoon,grab,0,spoon:wooden,1,['spoon:wooden'],[1],P22_07_seq_00057
P22_07_259,P22,P22_07,12:21.2,12:20.1,12:21.1,44406,44469,grab salt,grab,0,salt,38,['salt'],[38],P22_07_seq_00058
P22_07_26,P22,P22_07,00:46.2,00:45.7,00:47.1,2743,2828,open drawer,open,3,drawer,8,['drawer'],[8],P22_07_seq_00007
P22_07_264,P22,P22_07,12:33.5,12:32.8,12:36.8,45168,45408,shake salt,shake,15,salt,38,['salt'],[38],P22_07_seq_00059
P22_07_269,P22,P22_07,12:42.9,12:42.3,12:43.7,45738,45822,pick up wooden spoon,pick-up,0,spoon:wooden,1,['spoon:wooden'],[1],P22_07_seq_00060
P22_07_275,P22,P22_07,12:55.4,12:53.8,12:55.3,46425,46516,pick up spice,pick-up,0,spice,85,['spice'],[85],P22_07_seq_00061
P22_07_278,P22,P22_07,13:01.4,13:01.1,13:01.9,46864,46915,put down spice,put-down,1,spice,85,['spice'],[85],P22_07_seq_00062
P22_07_282,P22,P22_07,13:11.4,13:10.2,13:11.6,47413,47498,pick up lid,pick-up,0,lid,6,['lid'],[6],P22_07_seq_00063
P22_07_286,P22,P22_07,13:17.9,13:17.5,13:19.8,47853,47988,reverse lid,reverse,22,lid,6,['lid'],[6],P22_07_seq_00064
P22_07_289,P22,P22_07,13:26.2,13:25.5,13:26.4,48331,48381,close cabinet,close,4,cabinet,3,['cabinet'],[3],P22_07_seq_00065
P22_07_29,P22,P22_07,00:50.9,00:50.1,00:51.2,3009,3072,close drawer,close,4,drawer,8,['drawer'],[8],P22_07_seq_00008
P22_07_292,P22,P22_07,13:33.5,13:33.6,13:37.5,48816,49050,pour pasta,pour,9,pasta,45,['pasta'],[45],P22_07_seq_00066
P22_07_296,P22,P22_07,13:53.0,13:53.0,13:53.7,49978,50024,open cupboard,open,3,cupboard,3,['cupboard'],[3],P22_07_seq_00067
P22_07_300,P22,P22_07,14:00.4,13:59.6,14:01.6,50374,50498,stir courgette,stir,10,courgette,76,['courgette'],[76],P22_07_seq_00068
P22_07_303,P22,P22_07,14:07.0,14:06.2,14:06.9,50770,50816,open kettle,open,3,kettle,44,['kettle'],[44],P22_07_seq_00069
P22_07_308,P22,P22_07,14:23.9,14:17.6,14:22.9,51458,51772,fill kettle,fill,26,kettle,44,['kettle'],[44],P22_07_seq_00070
P22_07_312,P22,P22_07,14:38.7,14:37.6,14:38.5,52654,52710,close tap,turn-off,8,tap,0,['tap'],[0],P22_07_seq_00071
P22_07_316,P22,P22_07,14:46.9,14:46.5,14:48.8,53193,53328,close kettle,close,4,kettle,44,['kettle'],[44],P22_07_seq_00072
P22_07_319,P22,P22_07,15:00.3,15:00.0,15:01.3,53997,54078,put pot,put,1,pot,29,['pot'],[29],P22_07_seq_00073
P22_07_323,P22,P22_07,15:12.0,15:09.5,15:11.8,54571,54707,put down pot,put-down,1,pot,29,['pot'],[29],P22_07_seq_00074
P22_07_328,P22,P22_07,15:22.5,15:21.6,15:25.2,55294,55510,put on lid,put-on,1,lid,6,['lid'],[6],P22_07_seq_00075
P22_07_331,P22,P22_07,15:37.9,15:36.8,15:38.1,56205,56283,put down pot,put-down,1,pot,29,['pot'],[29],P22_07_seq_00076
P22_07_334,P22,P22_07,15:44.7,15:45.7,15:47.4,56744,56844,pick up ladle rest,pick-up,0,rest:ladle,109,['rest:ladle'],[109],P22_07_seq_00077
P22_07_337,P22,P22_07,15:53.7,15:52.8,15:53.5,57165,57210,move knife,move,11,knife,4,['knife'],[4],P22_07_seq_00078
P22_07_342,P22,P22_07,16:04.2,16:03.5,16:04.1,57810,57843,pick up knife,pick-up,0,knife,4,['knife'],[4],P22_07_seq_00079
P22_07_346,P22,P22_07,16:08.2,16:06.8,16:08.8,58009,58126,pick up scraps,pick-up,0,scrap,19,['scrap'],[19],P22_07_seq_00080
P22_07_350,P22,P22_07,16:14.5,16:13.5,16:14.8,58411,58486,move cutlery,move,11,cutlery,58,['cutlery'],[58],P22_07_seq_00081
P22_07_354,P22,P22_07,16:23.8,16:23.0,16:23.7,58977,59024,put down down gas lighter,put-down,1,gas,24,['gas'],[24],P22_07_seq_00082
P22_07_358,P22,P22_07,16:30.3,16:29.5,16:31.3,59369,59475,adjust stove,adjust,17,stove,24,['stove'],[24],P22_07_seq_00083
P22_07_36,P22,P22_07,01:05.3,01:04.5,01:05.8,3868,3947,turn on light,turn-on,6,light,114,['light'],[114],P22_07_seq_00009
P22_07_362,P22,P22_07,16:39.9,16:38.6,16:44.5,59919,60269,adjust stove,adjust,17,stove,24,['stove'],[24],P22_07_seq_00084
P22_07_367,P22,P22_07,16:53.2,16:51.9,17:01.1,60712,61269,clean mezzaluna,clean,2,mezzaluna,4,['mezzaluna'],[4],P22_07_seq_00085
P22_07_370,P22,P22_07,17:11.0,17:10.3,17:13.9,61818,62034,lather knife,lather,2,knife,4,['knife'],[4],P22_07_seq_00086
P22_07_376,P22,P22_07,17:43.0,17:35.4,17:41.5,63325,63692,rinse cutting board,rinse,2,board:cutting,18,['board:cutting'],[18],P22_07_seq_00087
P22_07_380,P22,P22_07,17:56.6,17:55.5,17:56.8,64527,64609,put down mincing knife,put-down,1,knife:mincing,4,['knife:mincing'],[4],P22_07_seq_00088
P22_07_385,P22,P22_07,18:04.3,18:03.3,18:04.9,64999,65094,rinse cloth,rinse,2,cloth,17,['cloth'],[17],P22_07_seq_00089
P22_07_388,P22,P22_07,18:10.9,18:10.0,18:10.6,65403,65437,open tap,turn-on,6,tap,0,['tap'],[0],P22_07_seq_00090
P22_07_39,P22,P22_07,01:10.3,01:08.4,01:10.2,4103,4212,rinse cloth,rinse,2,cloth,17,['cloth'],[17],P22_07_seq_00010
P22_07_391,P22,P22_07,18:15.0,18:14.0,18:14.8,65639,65689,put down cloth,put-down,1,cloth,17,['cloth'],[17],P22_07_seq_00091
P22_07_396,P22,P22_07,18:23.1,18:22.5,18:23.9,66150,66231,put down cloth,put-down,1,cloth,17,['cloth'],[17],P22_07_seq_00092
P22_07_399,P22,P22_07,18:31.2,18:30.2,18:32.0,66613,66718,turn on gas,turn-on,6,gas,24,['gas'],[24],P22_07_seq_00093
P22_07_403,P22,P22_07,18:46.0,18:42.8,18:45.8,67370,67549,remove lid,remove,12,lid,6,['lid'],[6],P22_07_seq_00094
P22_07_408,P22,P22_07,19:09.4,19:05.8,19:09.7,68745,68980,move scale,move,11,scale,108,['scale'],[108],P22_07_seq_00095
P22_07_412,P22,P22_07,19:18.5,19:17.4,19:20.2,69444,69610,pour water,pour,9,water,27,['water'],[27],P22_07_seq_00096
P22_07_416,P22,P22_07,19:37.1,19:36.5,19:37.4,70588,70644,pour water,pour,9,water,27,['water'],[27],P22_07_seq_00097
P22_07_419,P22,P22_07,19:52.4,19:49.9,19:50.9,71396,71456,open drawer,open,3,drawer,8,['drawer'],[8],P22_07_seq_00098
P22_07_422,P22,P22_07,19:59.0,19:58.5,20:00.7,71908,72039,open salt,open,3,salt,38,['salt'],[38],P22_07_seq_00099
P22_07_426,P22,P22_07,20:13.3,20:12.6,20:15.4,72756,72925,put sale,put,1,sale,38,['sale'],[38],P22_07_seq_00100
P22_07_430,P22,P22_07,20:38.3,20:37.4,20:38.4,74245,74302,pick up put plug,pick-up,0,plug,153,['plug'],[153],P22_07_seq_00101
P22_07_433,P22,P22_07,20:47.7,20:46.4,20:48.3,74781,74898,put lid,put,1,lid,6,['lid'],[6],P22_07_seq_00102
P22_07_436,P22,P22_07,20:56.0,20:55.7,20:59.5,75339,75567,stir pasta,stir,10,pasta,45,['pasta'],[45],P22_07_seq_00103
P22_07_439,P22,P22_07,21:15.6,21:13.8,21:16.1,76425,76565,close bag,close,4,bag,19,['bag'],[19],P22_07_seq_00104
P22_07_44,P22,P22_07,01:20.3,01:19.3,01:20.3,4755,4819,rinse hands,rinse,2,hand,11,['hand'],[11],P22_07_seq_00011
P22_07_444,P22,P22_07,21:24.3,21:23.4,21:24.6,77003,77075,put down lid,put-down,1,lid,6,['lid'],[6],P22_07_seq_00105
P22_07_449,P22,P22_07,21:29.3,21:28.4,21:29.2,77305,77354,open drawer,open,3,drawer,8,['drawer'],[8],P22_07_seq_00106
P22_07_452,P22,P22_07,21:33.1,21:32.7,21:34.1,77564,77644,close drawer,close,4,drawer,8,['drawer'],[8],P22_07_seq_00107
P22_07_455,P22,P22_07,21:51.0,21:49.9,21:50.8,78596,78646,turn on tap,turn-on,6,tap,0,['tap'],[0],P22_07_seq_00108
P22_07_460,P22,P22_07,22:01.3,22:00.9,22:02.2,79254,79330,put spoon,put,1,spoon,1,['spoon'],[1],P22_07_seq_00109
P22_07_463,P22,P22_07,22:15.1,22:13.2,22:14.6,79990,80077,open closet,open,3,closet,3,['closet'],[3],P22_07_seq_00110
