narration_id,participant_id,video_id,narration_timestamp,start_timestamp,stop_timestamp,start_frame,stop_frame,narration,verb,verb_class,noun,noun_class,all_nouns,all_noun_classes,action_presence,camera_motion,lighting,focus,action_completeness,object_presence,quality_score,combined_class
P11_101_9_1,P11,P11_101_9_1,00:00:00.000,00:00:00.000,00:00:01.133,1,68,put down sous vide machine,put-down,1,machine:sous:vide,250,['machine:sous:vide'],[250],1,5.0,5.0,5.0,1.0,5.0,0.4444444444444444,1_250
P04_121_529_0,P04,P04_121_529_0,00:00:00.000,00:00:00.000,00:00:00.783,1,47,open drawer,open,3,drawer,8,['drawer'],[8],1,5.0,1.0,5.0,5.0,5.0,0.4444444444444444,3_8
P01_01_293_0,P01,P01_01_293_0,00:00:00.000,00:00:00.000,00:00:12.133,1,728,stir rice,stir,10,rice,55,['rice'],[55],1,5.0,1.0,5.0,5.0,5.0,0.4444444444444444,10_55
P30_05_681,P30,P30_05,00:49:10.9,00:49:16.4,00:49:22.6,177381,177759,continue splitting fish,split,52,fish,119,['fish'],[119],1,5.0,5.0,5.0,5.0,5.0,1.0,52_119
P30_05_271_0,P30,P30_05_271_0,00:00:00.000,00:00:00.000,00:00:01.566,1,94,put chopping board,put,1,board:chopping,18,['board:chopping'],[18],1,5.0,1.0,5.0,5.0,5.0,0.4444444444444444,1_18
P06_102_0_2,P24,P24_02,00:01:51.840,00:01:50.45,00:01:51.87,6627,6712,grab fork,grab,3,fork,3,['fork'],[14],0,5.0,5.0,5.0,5.0,5.0,0.0,3_3
P12_101_25_3,P02,P02_124,00:00:07.169,00:00:06.87,00:00:07.42,343,371,open washing machine door,open,11,door:washing:machine,32,['door:washing:machine'],[124],0,5.0,5.0,5.0,5.0,5.0,0.0,11_32
P01_104_68_2,P30,P30_111,00:03:45.3,00:03:44.0,00:03:44.8,11202,11239,pick up knife,pick-up,1,knife,9,['knife'],[4],0,4.0,5.0,4.0,4.0,4.0,0.0,1_9
P11_16_45_1,P11,P11_16_45_1,00:00:00.000,00:00:00.000,00:00:02.250,1,135,rinse knife,rinse,2,knife,4,['knife'],[4],1,4.0,5.0,5.0,1.0,4.0,0.4078947368421053,2_4
P31_05_14_1,P31,P31_05_14_1,00:00:00.000,00:00:00.000,00:00:01.416,1,85,take cup,take,0,cup,13,['cup'],[13],1,5.0,5.0,5.0,1.0,5.0,0.4444444444444444,0_13
P01_104_6_2,P28,P28_112,00:02:01.7,00:02:01.6,00:02:02.7,6080,6136,put cleaning spray,put,3,spray:cleaning,8,['spray:cleaning'],[22],0,5.0,5.0,4.0,5.0,5.0,0.0,3_8
P02_124_11_0,P02,P02_124_11_0,00:00:00.000,00:00:00.000,00:00:01.533,1,92,put down washing powder,put-down,1,powder:washing,234,['powder:washing'],[234],1,4.0,1.0,4.0,5.0,4.0,0.3910256410256411,1_234
P22_117_390_0,P22,P22_117_390_0,00:00:00.000,00:00:00.000,00:00:03.750,1,225,dry hands,dry,14,hand,11,['hand'],[11],1,5.0,1.0,5.0,5.0,5.0,0.4444444444444444,14_11
P08_21_301,P08,P08_21,00:20:51.7,00:20:51.7,00:20:53.6,75102,75218,open microwave,open,3,microwave,90,['microwave'],[90],1,5.0,5.0,5.0,5.0,5.0,1.0,3_90
P30_101_209_2,P04,P04_109,00:05:08.9,00:05:08.6,00:05:09.1,15428,15456,chuck cucumber into measuring jug,chuck-into,35,cucumber,33,"['cucumber', 'jug:measuring']","[72, 66]",0,5.0,5.0,5.0,5.0,5.0,0.0,35_33
P30_111_112_2,P30,P30_111_112_2,00:00:00.000,00:00:00.000,00:00:07.766,1,466,scrape garlic skin off chopping board,scrape,25,skin:garlic,48,"['skin:garlic', 'board:chopping']","[48, 18]",0,,,,,1.0,0.0,25_48
P01_01_313,P01,P01_01,00:26:14.4,00:26:15.4,00:26:17.3,94522,94637,take plate,take,0,plate,2,['plate'],[2],1,5.0,5.0,4.0,4.0,4.0,0.8369565217391306,0_2
P25_107_464_1,P25,P25_107_464_1,00:00:00.000,00:00:00.000,00:00:00.933,1,56,turn off hob,turn-off,8,hob,24,['hob'],[24],1,5.0,5.0,5.0,5.0,1.0,0.4444444444444444,8_24
P35_105_418,P35,P35_105,00:34:49.7,00:34:49.2,00:34:52.1,104458,104605,pour mushrooms,pour,9,mushroom,56,['mushroom'],[56],1,5.0,4.0,5.0,5.0,5.0,0.9404761904761904,9_56
P30_107_248_1,P30,P30_107_248_1,00:00:00.000,00:00:00.000,00:00:00.883,1,53,put chopping board down,put-down,1,board:chopping,18,['board:chopping'],[18],1,4.0,5.0,4.0,3.0,1.0,0.3647540983606557,1_18
P20_03_31,P20,P20_03,00:01:34.4,00:01:33.1,00:01:34.9,5585,5695,pick up salami,pick-up,0,salami,156,['salami'],[156],1,5.0,4.0,4.0,5.0,4.0,0.8369565217391306,0_156
P24_08_132_0,P24,P24_08_132_0,00:00:00.000,00:00:00.000,00:00:07.966,1,478,turn onion,turn,23,onion,16,['onion'],[16],1,5.0,1.0,4.0,5.0,4.0,0.4078947368421053,23_16
P28_103_87_1,P28,P28_103_87_1,00:00:00.000,00:00:00.000,00:00:01.149,1,69,put onion,put,1,onion,16,['onion'],[16],1,5.0,5.0,4.0,1.0,5.0,0.4256756756756756,1_16
P03_04_355_3,P26,P26_17,00:00:51.840,00:00:51.12,00:00:53.50,3067,3210,put lid on saucepan,put-on,2,lid,42,"['lid', 'saucepan']","[6, 5]",0,4.0,3.0,5.0,4.0,5.0,0.0,2_42
P01_18_585_1,P01,P01_18_585_1,00:00:00.000,00:00:00.000,00:00:03.000,1,180,still stirring food,stir,10,food,34,['food'],[34],1,5.0,5.0,5.0,1.0,5.0,0.4444444444444444,10_34
P35_109_0_2,P11,P11_05,00:24:35.560,00:24:22.89,00:24:42.33,87773,88939,stir pan,stir,0,pan,21,['pan'],[5],0,5.0,5.0,5.0,5.0,5.0,0.0,0_21
P01_05_131_1,P01,P01_05_131_1,00:00:00.000,00:00:00.000,00:00:00.766,1,46,move glass,move,11,glass,10,['glass'],[10],1,4.0,4.0,5.0,5.0,1.0,0.4078947368421053,11_10
P15_02_32,P15,P15_02,00:05:52.4,00:05:53.1,00:06:04.0,21187,21837,put potato in the pan,put-in,5,potato,30,"['potato', 'pan']","[30, 5]",1,5.0,5.0,5.0,5.0,5.0,1.0,5_30
P27_101_260_1,P27,P27_101_260_1,00:00:00.000,00:00:00.000,00:00:01.850,1,111,wash spoon,wash,2,spoon,1,['spoon'],[1],1,5.0,4.0,4.0,1.0,4.0,0.3910256410256411,2_1
P01_09_830_0,P01,P01_09_830_0,00:00:00.000,00:00:00.000,00:00:03.750,1,225,wash hands,wash,2,hand,11,['hand'],[11],1,3.0,1.0,3.0,4.0,4.0,0.326923076923077,2_11
P02_107_24_1,P02,P02_107_24_1,00:00:00.000,00:00:00.000,00:00:00.916,1,55,empty pods into bin,empty,20,pod,59,"['pod', 'bin']","[59, 36]",1,5.0,5.0,5.0,4.0,1.0,0.4256756756756756,20_59
P35_109_181_0,P35,P35_109_181_0,00:00:00.000,00:00:00.000,00:00:01.116,1,67,turn off tap,turn-off,8,tap,0,['tap'],[0],1,5.0,1.0,4.0,5.0,3.0,0.3802521008403361,8_0
P04_121_270_1,P04,P04_121_270_1,00:00:00.000,00:00:00.000,00:00:03.000,1,180,scour bowl,scour,29,bowl,7,['bowl'],[7],1,5.0,4.0,5.0,1.0,5.0,0.4256756756756756,29_7
P11_103_30_2,P02,P02_03,00:09:28.3,00:09:27.4,00:09:28.7,34042,34122,unplug,unplug,1,microwave,18,['microwave'],[90],0,5.0,5.0,5.0,5.0,5.0,0.0,1_18
P25_101_110_1,P25,P25_101_110_1,00:00:00.000,00:00:00.000,00:00:00.733,1,44,pick up paper,pick-up,0,paper,49,['paper'],[49],1,4.0,5.0,5.0,5.0,1.0,0.4256756756756756,0_49
P11_101_9_2,P11,P11_101_9_2,00:00:00.000,00:00:00.000,00:00:02.283,1,137,put down sous vide machine,put-down,1,machine:sous:vide,250,['machine:sous:vide'],[250],1,5.0,5.0,5.0,5.0,1.0,0.4444444444444444,1_250
P05_01_43_0,P05,P05_01_43_0,00:00:00.000,00:00:00.000,00:00:05.150,1,309,pour milk into cup,pour-into,9,milk,64,"['milk', 'cup']","[64, 13]",1,4.0,1.0,4.0,4.0,4.0,0.375,9_64
P10_04_346,P10,P10_04,00:37:30.8,00:37:12.5,00:37:19.7,133952,134380,cut the ginger slice into smaller pieces,cut-into,7,slice:ginger,131,['slice:ginger'],[131],1,5.0,4.0,5.0,5.0,5.0,0.9404761904761904,7_131
P06_07_189,P06,P06_07,00:13:41.2,00:13:39.3,00:13:46.0,49158,49563,put down plate,put-down,1,plate,2,['plate'],[2],1,5.0,5.0,5.0,5.0,5.0,1.0,1_2
P04_03_65,P04,P04_03,00:04:03.0,00:04:03.6,00:04:04.5,14616,14672,put in bowl,put-in,5,bowl,7,['bowl'],[7],0,,,,,,0.0,5_7
P30_05_381,P30,P30_05,00:30:43.5,00:30:41.5,00:30:42.6,110488,110553,stack boxes,stack,40,box,23,['box'],[23],1,5.0,4.0,5.0,5.0,5.0,0.9404761904761904,40_23
P11_105_40,P11,P11_105,00:02:03.1,00:02:01.8,00:02:03.4,6089,6169,put away chopping board,put,1,board:chopping,18,['board:chopping'],[18],1,5.0,5.0,5.0,5.0,5.0,1.0,1_18
P06_101_2_1,P06,P06_101_2_1,00:00:00.000,00:00:00.000,00:00:02.833,1,170,pick up pepper,pick-up,0,pepper,37,['pepper'],[37],1,5.0,5.0,3.0,1.0,5.0,0.396551724137931,0_37
P04_110_129_1,P04,P04_110_129_1,00:00:00.000,00:00:00.000,00:00:00.700,1,42,put dough in rice cooker,put-in,5,dough,25,"['dough', 'cooker:rice']","[25, 152]",1,5.0,5.0,5.0,5.0,1.0,0.4444444444444444,5_25
P06_101_249_2,P27,P27_103,00:07:44.601,00:07:44.14,00:07:51.96,23207,23598,shake container,shake,1,container,6,['container'],[21],0,5.0,5.0,5.0,5.0,5.0,0.0,1_6
P11_101_0_2,P26,P26_104,00:01:09.399,00:01:09.78,00:01:16.59,3489,3829,cut paper,cut,4,paper,8,['paper'],[49],0,5.0,4.0,5.0,5.0,5.0,0.0,4_8
P02_102_15_0,P02,P02_102_15_0,00:00:00.000,00:00:00.000,00:00:00.900,1,54,open fridge,open,3,fridge,12,['fridge'],[12],1,5.0,1.0,4.0,5.0,5.0,0.4256756756756756,3_12
P01_09_646,P01,P01_09,00:45:13.8,00:45:07.7,00:45:08.6,162459,162517,take onion,take,0,onion,16,['onion'],[16],1,4.0,3.0,3.0,2.0,3.0,0.4642857142857143,0_16
P02_130_130_1,P02,P02_130_130_1,00:00:00.000,00:00:00.000,00:00:00.616,1,37,pick up chopping blades,pick-up,0,blade:chopping,4,['blade:chopping'],[4],1,5.0,5.0,5.0,4.0,1.0,0.4256756756756756,0_4
P20_01_70_0,P20,P20_01_70_0,00:00:00.000,00:00:00.000,00:00:00.900,1,54,move pepper,move,11,pepper,37,['pepper'],[37],1,5.0,1.0,5.0,5.0,5.0,0.4444444444444444,11_37
P37_101_349_0,P37,P37_101_349_0,00:00:00.000,00:00:00.000,00:00:01.616,1,97,cut cucumbers,cut,7,cucumber,72,['cucumber'],[72],1,5.0,1.0,5.0,5.0,5.0,0.4444444444444444,7_72
P06_103_35,P06,P06_103,00:02:50.2,00:02:46.8,00:02:51.3,8342,8566,pick up kettle,pick-up,0,kettle,44,['kettle'],[44],1,5.0,4.0,3.0,5.0,4.0,0.7635135135135134,0_44
P03_101_101,P03,P03_101,00:03:06.4,00:03:05.8,00:03:07.4,9290,9370,pick up fork,pick-up,0,fork,14,['fork'],[14],1,5.0,5.0,4.0,5.0,4.0,0.8863636363636362,0_14
P03_101_211_2,P22,P22_117,00:10:03.1,00:10:02.4,00:10:03.3,30120,30164,open drawer,open,6,drawer,0,['drawer'],[8],0,5.0,4.0,5.0,4.0,4.0,0.0,6_0
P22_16_265_1,P03,P03_04,00:04:16.0,00:04:14.4,00:04:15.6,15265,15334,put onion in bin,put-in,11,onion,7,"['onion', 'bin']","[16, 36]",0,4.0,4.0,5.0,4.0,4.0,0.0,11_7
P06_05_92_1,P06,P06_05_92_1,00:00:00.000,00:00:00.000,00:00:01.133,1,68,pick up jar,pick-up,0,jar,40,['jar'],[40],1,4.0,5.0,5.0,5.0,1.0,0.4256756756756756,0_40
P24_05_68_3,P04,P04_121,00:05:37.9,00:05:36.9,00:05:37.9,16845,16892,pick up baking tray,pick-up,1,tray:baking,5,['tray:baking'],[35],0,5.0,5.0,5.0,5.0,5.0,0.0,1_5
P25_107_487_2,P30,P30_05,00:24:59.4,00:24:51.0,00:24:59.1,89460,89946,pour stock into saucepan,pour-into,1,stock,14,"['stock', 'saucepan']","[95, 5]",0,5.0,4.0,5.0,5.0,4.0,0.0,1_14
P01_09_45_2,P01,P01_09_45_2,00:00:00.000,00:00:00.000,00:00:02.500,1,150,dry hands,dry,14,hand,11,['hand'],[11],1,5.0,4.0,5.0,5.0,1.0,0.4256756756756756,14_11
P25_107_314_3,P28,P28_103,00:17:29.4,00:17:29.1,00:17:30.7,52455,52534,take oven glove,take,0,glove:oven,67,['glove:oven'],[60],0,5.0,5.0,5.0,5.0,5.0,0.0,0_67
P12_101_105,P12,P12_101,00:04:28.9,00:04:28.2,00:04:29.1,13409,13457,open tap,turn-on,6,tap,0,['tap'],[0],1,5.0,5.0,5.0,4.0,5.0,0.9404761904761904,6_0
P16_01_14_1,P04,P04_04,00:01:23.8,00:01:24.5,00:01:41.8,5068,6109,wash frying pan,wash,3,pan:frying,12,['pan:frying'],[5],0,5.0,5.0,5.0,5.0,5.0,0.0,3_12
P04_05_32_2,P04,P04_05_32_2,00:00:00.000,00:00:00.000,00:00:07.916,1,475,turn potato,turn,23,potato,30,['potato'],[30],1,5.0,5.0,5.0,5.0,1.0,0.4444444444444444,23_30
P28_103_289_1,P28,P28_103_289_1,00:00:00.000,00:00:00.000,00:00:02.100,1,126,take pot lid,take,0,lid:pot,6,['lid:pot'],[6],1,4.0,3.0,5.0,1.0,3.0,0.3405511811023621,0_6
P37_101_76_0,P37,P37_101_76_0,00:00:00.000,00:00:00.000,00:00:00.783,1,47,turn off tap,turn-off,8,tap,0,['tap'],[0],1,4.0,1.0,4.0,3.0,4.0,0.35,8_0
P22_07_323_2,P22,P22_07_323_2,00:00:00.000,00:00:00.000,00:00:02.266,1,136,put down pot,put-down,1,pot,29,['pot'],[29],1,4.0,4.0,4.0,4.0,1.0,0.375,1_29
P01_05_204_2,P06,P06_102,00:00:04.7,00:00:04.2,00:00:06.2,209,308,open cupboard,open,22,cupboard,86,['cupboard'],[3],0,4.0,4.0,4.0,5.0,4.0,0.0,22_86
P37_101_241_1,P37,P37_101_241_1,00:00:00.000,00:00:00.000,00:00:01.000,1,60,discard garlic skins,discard,13,skin:garlic,48,['skin:garlic'],[48],1,5.0,5.0,4.0,4.0,1.0,0.4078947368421053,13_48
P03_04_173_3,P08,P08_21,00:19:04.9,00:19:03.5,00:19:05.0,68611,68702,get the ice piece,get,0,piece:ice,57,['piece:ice'],[189],0,5.0,5.0,5.0,5.0,4.0,0.0,0_57
P30_111_298,P30,P30_111,00:12:31.4,00:12:29.9,00:12:43.1,37494,38153,stir passata mixture,stir,10,mixture:passata,71,['mixture:passata'],[71],1,5.0,4.0,5.0,5.0,5.0,0.9404761904761904,10_71
P22_117_276_0,P22,P22_117_276_0,00:00:00.000,00:00:00.000,00:00:00.616,1,37,put down cloth,put-down,1,cloth,17,['cloth'],[17],1,4.0,1.0,4.0,4.0,3.0,0.35,1_17
P11_101_34_0,P11,P11_101_34_0,00:00:00.000,00:00:00.000,00:00:01.616,1,97,remove packaging,remove,12,packaging,26,['packaging'],[26],1,5.0,1.0,5.0,5.0,5.0,0.4444444444444444,12_26
P04_02_232_2,P04,P04_02_232_2,00:00:00.000,00:00:00.000,00:00:03.116,1,187,pick up onion,pick-up,0,onion,16,['onion'],[16],1,5.0,3.0,5.0,5.0,1.0,0.396551724137931,0_16
P01_05_185_1,P01,P01_05_185_1,00:00:00.000,00:00:00.000,00:00:01.116,1,67,put down tongs,put-down,1,tongs,142,['tongs'],[142],1,4.0,4.0,4.0,5.0,1.0,0.3910256410256411,1_142
P03_112_42_1,P03,P03_112_42_1,00:00:00.000,00:00:00.000,00:00:01.183,1,71,throw rice bag into bin,throw-into,13,bag:rice,19,"['bag:rice', 'bin']","[19, 36]",1,4.0,4.0,5.0,1.0,4.0,0.3910256410256411,13_19
P01_18_96_1,P22,P22_07,00:26:40.8,00:26:40.4,00:26:41.4,96022,96084,open tap,turn-on,3,tap,3,['tap'],[0],0,4.0,4.0,4.0,5.0,4.0,0.0,3_3
P28_109_12_1,P28,P28_109_12_1,00:00:00.000,00:00:00.000,00:00:00.600,1,36,put honey,put,1,honey,115,['honey'],[115],1,3.0,5.0,3.0,4.0,1.0,0.3405511811023621,1_115
P01_09_144_2,P01,P01_09_144_2,00:00:00.000,00:00:00.000,00:00:03.866,1,232,rinse sponge,rinse,2,sponge,9,['sponge'],[9],1,4.0,4.0,4.0,4.0,1.0,0.375,2_9
P11_15_34_0,P11,P11_15_34_0,00:00:00.000,00:00:00.000,00:00:01.033,1,62,shake out measuring jug,shake-out,15,jug:measuring,66,['jug:measuring'],[66],1,5.0,1.0,5.0,5.0,5.0,0.4444444444444444,15_66
P11_105_46_2,P30,P30_05,00:22:26.6,00:22:24.1,00:22:26.2,80645,80773,put limes in saucepan,put-in,1,lime,43,"['lime', 'saucepan']","[161, 5]",0,5.0,5.0,5.0,5.0,4.0,0.0,1_43
P11_16_45_0,P11,P11_16_45_0,00:00:00.000,00:00:00.000,00:00:04.500,1,270,rinse knife,rinse,2,knife,4,['knife'],[4],1,4.0,1.0,5.0,5.0,4.0,0.4078947368421053,2_4
P29_01_218,P29,P29_01,00:13:35.920,00:13:23.44,00:13:24.59,48206,48275,pour curry powder in pan,pour-in,9,powder:curry,138,"['powder:curry', 'pan']","[138, 5]",1,2.0,2.0,3.0,2.0,3.0,0.326923076923077,9_138
P02_121_5_3,P35,P35_105,00:10:09.4,00:10:08.1,00:10:10.2,30404,30508,move pan,move,94,pan,35,['pan'],[5],0,4.0,4.0,4.0,4.0,4.0,0.0,94_35
P27_101_245_1,P27,P27_101_245_1,00:00:00.000,00:00:00.000,00:00:00.400,1,24,turn on tap,turn-on,6,tap,0,['tap'],[0],1,5.0,5.0,4.0,5.0,1.0,0.4256756756756756,6_0
P25_107_198_0,P25,P25_107_198_0,00:00:00.000,00:00:00.000,00:00:02.083,1,125,pick up aubergine,pick-up,0,aubergine,67,['aubergine'],[67],1,5.0,1.0,5.0,5.0,5.0,0.4444444444444444,0_67
P22_117_301_2,P04,P04_110,00:05:36.4,00:05:35.2,00:05:38.1,16760,16907,cut steamed bun with fork,cut,1,fork,40,['fork'],[14],0,5.0,5.0,5.0,5.0,5.0,0.0,1_40
P01_01_212_0,P01,P01_01_212_0,00:00:00.000,00:00:00.000,00:00:00.700,1,42,open top,open,3,top,42,['top'],[42],1,5.0,1.0,2.0,2.0,2.0,0.2129629629629629,3_42
P02_124_3_0,P02,P02_124_3_0,00:00:00.000,00:00:00.000,00:00:00.466,1,28,open washing machine door,open,3,door:washing:machine,124,['door:washing:machine'],[124],1,5.0,1.0,5.0,5.0,5.0,0.4444444444444444,3_124
P05_01_43_3,P30,P30_05,00:24:59.4,00:24:51.0,00:24:59.1,89460,89946,pour stock into saucepan,pour-into,9,stock,64,"['stock', 'saucepan']","[95, 5]",0,5.0,4.0,5.0,5.0,4.0,0.0,9_64
P03_109_113,P03,P03_109,00:06:17.931,00:06:18.22,00:06:18.69,18911,18934,put saucepan on drying rack,put-on,1,saucepan,5,"['saucepan', 'rack:drying']","[5, 110]",1,4.0,4.0,4.0,4.0,4.0,0.75,1_5
P05_08_75_3,P30,P30_05,00:10:25.6,00:10:24.3,00:10:25.7,37459,37539,break garlic clove,break,10,clove:garlic,68,['clove:garlic'],[51],0,4.0,4.0,4.0,4.0,2.0,0.0,10_68
P01_09_282_2,P02,P02_01,00:00:54.6,00:00:53.7,00:00:54.9,3223,3296,close bag,close,0,bag,4,['bag'],[19],0,5.0,5.0,5.0,4.0,4.0,0.0,0_4
P04_110_372_1,P04,P04_110_372_1,00:00:00.000,00:00:00.000,00:00:00.950,1,57,pick up ball of dough,pick-up,0,ball:dough,25,['ball:dough'],[25],1,5.0,5.0,5.0,5.0,1.0,0.4444444444444444,0_25
P37_101_99_3,P15,P15_02,00:05:52.4,00:05:53.1,00:06:04.0,21187,21837,put potato in the pan,put-in,4,potato,15,"['potato', 'pan']","[30, 5]",0,5.0,5.0,5.0,5.0,5.0,0.0,4_15
P22_07_507_2,P02,P02_135,00:04:16.9,00:04:15.6,00:04:17.3,12782,12866,pick up coffee mug,pick-up,0,mug:coffee,97,['mug:coffee'],[13],0,4.0,4.0,2.0,2.0,2.0,0.0,0_97
P24_08_258_0,P24,P24_08_258_0,00:00:00.000,00:00:00.000,00:00:05.283,1,317,rinse lid,rinse,2,lid,6,['lid'],[6],1,5.0,1.0,5.0,5.0,5.0,0.4444444444444444,2_6
P30_101_143_2,P30,P30_101_143_2,00:00:00.000,00:00:00.000,00:00:02.166,1,130,empty washing up bowl,empty,20,bowl:washing:up,7,['bowl:washing:up'],[7],1,5.0,5.0,5.0,4.0,1.0,0.4256756756756756,20_7
P37_101_99_0,P37,P37_101_99_0,00:00:00.000,00:00:00.000,00:00:03.000,1,180,close bottle,close,4,bottle,15,['bottle'],[15],1,5.0,1.0,5.0,5.0,5.0,0.4444444444444444,4_15
P06_103_102,P06,P06_103,00:05:45.2,00:05:45.1,00:05:46.1,17254,17302,put cutlery in drawer,put-in,5,cutlery,58,"['cutlery', 'drawer']","[58, 8]",1,4.0,5.0,4.0,4.0,3.0,0.7240259740259741,5_58
P11_104_120_0,P11,P11_104_120_0,00:00:00.000,00:00:00.000,00:00:00.916,1,55,open dishwasher,open,3,dishwasher,70,['dishwasher'],[70],1,5.0,1.0,5.0,5.0,5.0,0.4444444444444444,3_70
P23_02_128_3,P27,P27_101,00:20:06.6,00:20:06.8,00:20:09.2,60341,60460,pick up degreaser,pick-up,0,degreaser,17,['degreaser'],[22],0,4.0,2.0,4.0,4.0,2.0,0.0,0_17
P24_08_46,P24,P24_08,00:03:09.6,00:03:09.1,00:03:10.7,11347,11440,put onion,put,1,onion,16,['onion'],[16],1,5.0,5.0,4.0,5.0,5.0,0.9404761904761904,1_16
P11_105_75_1,P11,P11_105_75_1,00:00:00.000,00:00:00.000,00:00:03.000,1,180,slice onion,slice,7,onion,16,['onion'],[16],1,3.0,5.0,4.0,1.0,4.0,0.3647540983606557,7_16
P04_109_183_2,P24,P24_08,00:07:46.479,00:07:44.38,00:07:53.36,27862,28401,cut olive,cut,0,olive,72,['olive'],[83],0,5.0,5.0,5.0,5.0,5.0,0.0,0_72
P22_117_435_2,P12,P12_101,00:01:33.0,00:01:31.9,00:01:33.4,4596,4671,take out oil from cupboard,take-out,6,oil,0,"['oil', 'cupboard']","[31, 3]",0,,,,,,0.0,6_0
P02_121_24_2,P06,P06_101,00:07:38.4,00:07:37.8,00:07:38.4,22890,22921,pick up knife,pick-up,23,knife,49,['knife'],[4],0,5.0,5.0,5.0,5.0,5.0,0.0,23_49
P03_04_107_1,P03,P03_04_107_1,00:00:00.000,00:00:00.000,00:00:00.716,1,43,open fridge,open,3,fridge,12,['fridge'],[12],1,4.0,5.0,4.0,4.0,1.0,0.3910256410256411,3_12
P04_101_135_2,P01,P01_05,00:08:56.9,00:08:57.3,00:08:59.4,32240,32365,dry blades,dry,0,blade,98,['blade'],[4],0,5.0,4.0,5.0,4.0,4.0,0.0,0_98
P03_101_98,P03,P03_101,00:02:59.9,00:02:58.5,00:02:59.9,8925,8993,pick up scissors,pick-up,0,scissors,79,['scissors'],[79],1,5.0,4.0,3.0,4.0,4.0,0.7240259740259741,0_79
P01_09_522,P01,P01_09,00:36:37.4,00:36:36.8,00:36:39.3,131811,131961,unroll,unroll,39,bag:flour,19,['bag:flour'],[19],1,5.0,5.0,5.0,5.0,5.0,1.0,39_19
P35_109_229_1,P35,P35_109_229_1,00:00:00.000,00:00:00.000,00:00:00.833,1,50,put down glass,put-down,1,glass,10,['glass'],[10],1,5.0,4.0,4.0,5.0,1.0,0.4078947368421053,1_10
P37_101_142_3,P24,P24_08,00:04:09.6,00:04:09.0,00:04:11.4,14942,15083,open oil bottle,open,7,bottle:oil,72,['bottle:oil'],[15],0,5.0,5.0,5.0,4.0,4.0,0.0,7_72
P30_10_232_0,P30,P30_10_232_0,00:00:00.000,00:00:00.000,00:00:00.816,1,49,open bin,open,3,bin,36,['bin'],[36],1,4.0,1.0,4.0,5.0,5.0,0.4078947368421053,3_36
P06_101_235_1,P06,P06_101_235_1,00:00:00.000,00:00:00.000,00:00:00.983,1,59,pick up spices,pick-up,0,spice,85,['spice'],[85],1,5.0,5.0,4.0,5.0,1.0,0.4256756756756756,0_85
P35_105_273_1,P35,P35_105_273_1,00:00:00.000,00:00:00.000,00:00:00.933,1,56,put down spoon,put-down,1,spoon,1,['spoon'],[1],1,5.0,4.0,4.0,4.0,1.0,0.3910256410256411,1_1
P30_05_542_3,P02,P02_130,00:04:24.7,00:04:24.7,00:04:28.9,13237,13443,open biscuit packaging,open,7,packaging:biscuit,41,['packaging:biscuit'],[26],0,4.0,5.0,5.0,4.0,4.0,0.0,7_41
P04_110_107_1,P04,P04_110_107_1,00:00:00.000,00:00:00.000,00:00:03.000,1,180,stir spicy bean sauce into broccoli,stir-into,10,sauce:spicy:bean,47,"['sauce:spicy:bean', 'broccoli']","[47, 101]",1,5.0,5.0,5.0,1.0,5.0,0.4444444444444444,10_47
P04_121_280,P04,P04_121,00:12:50.9,00:12:50.7,00:12:52.1,38534,38606,dip sponge in water,dip,66,sponge,9,"['sponge', 'water']","[9, 27]",1,5.0,5.0,4.0,5.0,5.0,0.9404761904761904,66_9
P04_03_17_3,P28,P28_103,00:05:41.2,00:05:30.1,00:05:37.4,16506,16868,peel garlic,peel,3,garlic,70,['garlic'],[51],0,3.0,4.0,4.0,4.0,3.0,0.0,3_70
P06_103_138_2,P01,P01_09,00:03:55.0,00:03:53.5,00:04:08.3,14012,14900,stir,stir,12,flour,6,['flour'],[75],0,5.0,4.0,5.0,5.0,5.0,0.0,12_6
P35_109_229_0,P35,P35_109_229_0,00:00:00.000,00:00:00.000,00:00:00.833,1,50,put down glass,put-down,1,glass,10,['glass'],[10],1,5.0,1.0,4.0,5.0,5.0,0.4256756756756756,1_10
P01_05_179_3,P30,P30_05,00:52:50.4,00:52:56.6,00:52:57.6,190593,190656,open fridge,open,14,fridge,11,['fridge'],[12],0,4.0,5.0,5.0,4.0,4.0,0.0,14_11
P12_101_391_0,P12,P12_101_391_0,00:00:00.000,00:00:00.000,00:00:01.050,1,63,open tap,turn-on,6,tap,0,['tap'],[0],1,5.0,1.0,4.0,3.0,4.0,0.3647540983606557,6_0
P05_03_99_1,P35,P35_104,00:31:08.350,00:31:08.00,00:31:11.07,93400,93553,pick up pot,pick-up,1,pot,15,['pot'],[29],0,5.0,5.0,4.0,5.0,5.0,0.0,1_15
P30_111_170_0,P30,P30_111_170_0,00:00:00.000,00:00:00.000,00:00:00.850,1,51,pick up knife,pick-up,0,knife,4,['knife'],[4],1,5.0,1.0,4.0,5.0,5.0,0.4256756756756756,0_4
P01_05_195_1,P01,P01_05_195_1,00:00:00.000,00:00:00.000,00:00:01.466,1,88,take lighter,take,0,lighter,130,['lighter'],[130],1,4.0,4.0,3.0,1.0,3.0,0.326923076923077,0_130
