narration_id,participant_id,video_id,narration_timestamp,start_timestamp,stop_timestamp,start_frame,stop_frame,narration,verb,verb_class,noun,noun_class,all_nouns,all_noun_classes,action_presence,camera_motion,lighting,focus,action_completeness,object_presence,quality_score,tsn_top1_action,tsn_top5_action,tsn_top1_verb,tsn_top5_verb,tsn_top1_noun,tsn_top5_noun,avion_top1_action,avion_top5_action,avion_top1_verb,avion_top5_verb,avion_top1_noun,avion_top5_noun
P11_101_34_1,P11,P11_101_34_1,00:00:00.000,00:00:00.000,00:00:01.616,1,97,remove packaging,remove,12,packaging,26,['packaging'],[26],1,5.0,5.0,5.0,5.0,1.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
P11_101_9_0,P11,P11_101_9_0,00:00:00.000,00:00:00.000,00:00:02.283,1,137,put down sous vide machine,put-down,1,machine:sous:vide,250,['machine:sous:vide'],[250],1,5.0,1.0,5.0,5.0,5.0,0.4444444444444444,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
P11_101_9_1,P11,P11_101_9_1,00:00:00.000,00:00:00.000,00:00:01.133,1,68,put down sous vide machine,put-down,1,machine:sous:vide,250,['machine:sous:vide'],[250],1,5.0,5.0,5.0,1.0,5.0,0.4444444444444444,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
P11_101_9_2,P11,P11_101_9_2,00:00:00.000,00:00:00.000,00:00:02.283,1,137,put down sous vide machine,put-down,1,machine:sous:vide,250,['machine:sous:vide'],[250],1,5.0,5.0,5.0,5.0,1.0,0.4444444444444444,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
P11_102_0_0,P11,P11_102_0_0,00:00:00.000,00:00:00.000,00:00:01.399,1,84,open drawer,open,3,drawer,8,['drawer'],[8],1,5.0,1.0,5.0,5.0,5.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
P11_102_0_1,P11,P11_102_0_1,00:00:00.000,00:00:00.000,00:00:01.399,1,84,open drawer,open,3,drawer,8,['drawer'],[8],1,5.0,5.0,5.0,5.0,1.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
P11_102_29_0,P11,P11_102_29_0,00:00:00.000,00:00:00.000,00:00:03.166,1,190,pick up chopping board,pick-up,0,board:chopping,18,['board:chopping'],[18],1,5.0,1.0,5.0,5.0,5.0,0.4444444444444444,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
P11_102_29_1,P11,P11_102_29_1,00:00:00.000,00:00:00.000,00:00:01.583,1,95,pick up chopping board,pick-up,0,board:chopping,18,['board:chopping'],[18],1,5.0,5.0,5.0,1.0,5.0,0.4444444444444444,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
P11_102_29_2,P11,P11_102_29_2,00:00:00.000,00:00:00.000,00:00:03.166,1,190,pick up chopping board,pick-up,0,board:chopping,18,['board:chopping'],[18],1,5.0,5.0,5.0,5.0,1.0,0.4444444444444444,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
P11_102_46_0,P11,P11_102_46_0,00:00:00.000,00:00:00.000,00:00:00.883,1,53,pick up knife,pick-up,0,knife,4,['knife'],[4],1,5.0,1.0,5.0,5.0,5.0,0.4444444444444444,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
P11_102_46_1,P11,P11_102_46_1,00:00:00.000,00:00:00.000,00:00:00.883,1,53,pick up knife,pick-up,0,knife,4,['knife'],[4],1,5.0,5.0,5.0,5.0,1.0,0.4444444444444444,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P11_102_57_0,P11,P11_102_57_0,00:00:00.000,00:00:00.000,00:00:02.883,1,173,rinse leek,rinse,2,leek,117,['leek'],[117],1,5.0,1.0,5.0,5.0,4.0,0.4256756756756756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
P11_102_57_1,P11,P11_102_57_1,00:00:00.000,00:00:00.000,00:00:01.433,1,86,rinse leek,rinse,2,leek,117,['leek'],[117],1,5.0,5.0,5.0,1.0,4.0,0.4256756756756756,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
P11_102_57_2,P11,P11_102_57_2,00:00:00.000,00:00:00.000,00:00:02.883,1,173,rinse leek,rinse,2,leek,117,['leek'],[117],1,5.0,5.0,5.0,5.0,1.0,0.4444444444444444,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P11_103_3_0,P11,P11_103_3_0,00:00:00.000,00:00:00.000,00:00:03.283,1,197,take off lid,take-off,12,lid,6,['lid'],[6],1,4.0,1.0,4.0,4.0,4.0,0.375,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P11_103_3_1,P11,P11_103_3_1,00:00:00.000,00:00:00.000,00:00:01.633,1,98,take off lid,take-off,12,lid,6,['lid'],[6],1,4.0,5.0,4.0,1.0,4.0,0.3910256410256411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
P11_103_3_2,P11,P11_103_3_2,00:00:00.000,00:00:00.000,00:00:03.283,1,197,take off lid,take-off,12,lid,6,['lid'],[6],1,4.0,5.0,4.0,4.0,1.0,0.3910256410256411,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
P11_103_30_0,P11,P11_103_30_0,00:00:00.000,00:00:00.000,00:00:00.866,1,52,put chopping block on drying rack,put-on,1,block:chopping,18,"['block:chopping', 'rack:drying']","[18, 110]",1,5.0,1.0,5.0,5.0,5.0,0.4444444444444444,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
P11_103_30_1,P11,P11_103_30_1,00:00:00.000,00:00:00.000,00:00:00.866,1,52,put chopping block on drying rack,put-on,1,block:chopping,18,"['block:chopping', 'rack:drying']","[18, 110]",1,5.0,5.0,5.0,5.0,1.0,0.4444444444444444,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P11_103_50_0,P11,P11_103_50_0,00:00:00.000,00:00:00.000,00:00:00.766,1,46,turn off tap,turn-off,8,tap,0,['tap'],[0],1,5.0,1.0,4.0,5.0,4.0,0.4078947368421053,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P11_103_50_1,P11,P11_103_50_1,00:00:00.000,00:00:00.000,00:00:00.766,1,46,turn off tap,turn-off,8,tap,0,['tap'],[0],1,5.0,5.0,4.0,5.0,1.0,0.4256756756756756,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
P11_103_69_0,P11,P11_103_69_0,00:00:00.000,00:00:00.000,00:00:00.616,1,37,pick up dish rag,pick-up,0,rag:dish,17,['rag:dish'],[17],1,4.0,1.0,5.0,4.0,4.0,0.3910256410256411,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
P11_103_69_1,P11,P11_103_69_1,00:00:00.000,00:00:00.000,00:00:00.616,1,37,pick up dish rag,pick-up,0,rag:dish,17,['rag:dish'],[17],1,4.0,5.0,5.0,4.0,1.0,0.4078947368421053,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
P11_103_7_0,P11,P11_103_7_0,00:00:00.000,00:00:00.000,00:00:00.833,1,50,push leeks onto chopping board,push-onto,21,leek,117,"['leek', 'board:chopping']","[117, 18]",1,5.0,1.0,5.0,5.0,5.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
P11_103_7_1,P11,P11_103_7_1,00:00:00.000,00:00:00.000,00:00:00.833,1,50,push leeks onto chopping board,push-onto,21,leek,117,"['leek', 'board:chopping']","[117, 18]",1,5.0,5.0,5.0,5.0,1.0,0.4444444444444444,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
P11_104_108_0,P11,P11_104_108_0,00:00:00.000,00:00:00.000,00:00:06.150,1,369,flip fish skin,flip,22,skin:fish,119,['skin:fish'],[119],1,5.0,1.0,5.0,5.0,5.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
P11_104_108_1,P11,P11_104_108_1,00:00:00.000,00:00:00.000,00:00:03.000,1,180,flip fish skin,flip,22,skin:fish,119,['skin:fish'],[119],1,5.0,5.0,5.0,1.0,5.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
P11_104_108_2,P11,P11_104_108_2,00:00:00.000,00:00:00.000,00:00:06.150,1,369,flip fish skin,flip,22,skin:fish,119,['skin:fish'],[119],1,5.0,5.0,5.0,5.0,1.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P11_104_115_0,P11,P11_104_115_0,00:00:00.000,00:00:00.000,00:00:02.666,1,160,remove fish skins,remove,12,skin:fish,119,['skin:fish'],[119],1,4.0,1.0,5.0,3.0,4.0,0.3647540983606557,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
P11_104_115_1,P11,P11_104_115_1,00:00:00.000,00:00:00.000,00:00:01.333,1,80,remove fish skins,remove,12,skin:fish,119,['skin:fish'],[119],1,4.0,4.0,5.0,1.0,4.0,0.3910256410256411,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P11_104_115_2,P11,P11_104_115_2,00:00:00.000,00:00:00.000,00:00:02.666,1,160,remove fish skins,remove,12,skin:fish,119,['skin:fish'],[119],1,4.0,4.0,5.0,3.0,1.0,0.3647540983606557,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P11_104_120_0,P11,P11_104_120_0,00:00:00.000,00:00:00.000,00:00:00.916,1,55,open dishwasher,open,3,dishwasher,70,['dishwasher'],[70],1,5.0,1.0,5.0,5.0,5.0,0.4444444444444444,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
P11_104_120_1,P11,P11_104_120_1,00:00:00.000,00:00:00.000,00:00:00.916,1,55,open dishwasher,open,3,dishwasher,70,['dishwasher'],[70],1,5.0,4.0,5.0,5.0,1.0,0.4256756756756756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
P11_104_136_0,P11,P11_104_136_0,00:00:00.000,00:00:00.000,00:00:01.383,1,83,put pan on hob,put-on,1,pan,5,"['pan', 'hob']","[5, 24]",1,5.0,1.0,5.0,5.0,5.0,0.4444444444444444,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
P11_104_136_1,P11,P11_104_136_1,00:00:00.000,00:00:00.000,00:00:01.383,1,83,put pan on hob,put-on,1,pan,5,"['pan', 'hob']","[5, 24]",1,5.0,5.0,5.0,5.0,1.0,0.4444444444444444,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
P11_104_145_0,P11,P11_104_145_0,00:00:00.000,00:00:00.000,00:00:00.800,1,48,put away olive oil,put,1,oil:olive,31,['oil:olive'],[31],1,4.0,1.0,4.0,4.0,2.0,0.3055555555555556,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
P11_104_145_1,P11,P11_104_145_1,00:00:00.000,00:00:00.000,00:00:00.800,1,48,put away olive oil,put,1,oil:olive,31,['oil:olive'],[31],1,4.0,3.0,4.0,4.0,1.0,0.35,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
P11_104_157_0,P11,P11_104_157_0,00:00:00.000,00:00:00.000,00:00:04.066,1,244,put down black bean sauce,put-down,1,sauce:black:bean,47,['sauce:black:bean'],[47],1,5.0,1.0,3.0,4.0,4.0,0.3647540983606557,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
P11_104_157_1,P11,P11_104_157_1,00:00:00.000,00:00:00.000,00:00:02.033,1,122,put down black bean sauce,put-down,1,sauce:black:bean,47,['sauce:black:bean'],[47],1,5.0,5.0,3.0,1.0,4.0,0.3802521008403361,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P11_104_157_2,P11,P11_104_157_2,00:00:00.000,00:00:00.000,00:00:04.066,1,244,put down black bean sauce,put-down,1,sauce:black:bean,47,['sauce:black:bean'],[47],1,5.0,5.0,3.0,4.0,1.0,0.3802521008403361,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P11_104_18_0,P11,P11_104_18_0,00:00:00.000,00:00:00.000,00:00:01.133,1,68,put pot on hob,put-on,1,pot,29,"['pot', 'hob']","[29, 24]",1,5.0,1.0,5.0,5.0,5.0,0.4444444444444444,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P11_104_18_1,P11,P11_104_18_1,00:00:00.000,00:00:00.000,00:00:01.133,1,68,put pot on hob,put-on,1,pot,29,"['pot', 'hob']","[29, 24]",1,5.0,5.0,5.0,5.0,1.0,0.4444444444444444,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P11_104_183_0,P11,P11_104_183_0,00:00:00.000,00:00:00.000,00:00:00.966,1,58,pick up rubbish,pick-up,0,rubbish,54,['rubbish'],[54],1,4.0,1.0,5.0,4.0,4.0,0.3910256410256411,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
P11_104_183_1,P11,P11_104_183_1,00:00:00.000,00:00:00.000,00:00:00.966,1,58,pick up rubbish,pick-up,0,rubbish,54,['rubbish'],[54],1,4.0,4.0,5.0,4.0,1.0,0.3910256410256411,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
P11_104_186_0,P11,P11_104_186_0,00:00:00.000,00:00:00.000,00:00:00.816,1,49,open drawer,open,3,drawer,8,['drawer'],[8],1,5.0,1.0,5.0,5.0,5.0,0.4444444444444444,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P11_104_186_1,P11,P11_104_186_1,00:00:00.000,00:00:00.000,00:00:00.816,1,49,open drawer,open,3,drawer,8,['drawer'],[8],1,5.0,5.0,5.0,5.0,1.0,0.4444444444444444,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
P11_104_28_0,P11,P11_104_28_0,00:00:00.000,00:00:00.000,00:00:05.666,1,340,rinse lid,rinse,2,lid,6,['lid'],[6],1,5.0,1.0,5.0,5.0,5.0,0.4444444444444444,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
P11_104_28_1,P11,P11_104_28_1,00:00:00.000,00:00:00.000,00:00:02.833,1,170,rinse lid,rinse,2,lid,6,['lid'],[6],1,5.0,4.0,5.0,1.0,5.0,0.4256756756756756,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P11_104_28_2,P11,P11_104_28_2,00:00:00.000,00:00:00.000,00:00:05.666,1,340,rinse lid,rinse,2,lid,6,['lid'],[6],1,5.0,4.0,5.0,5.0,1.0,0.4256756756756756,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
P11_104_5_0,P11,P11_104_5_0,00:00:00.000,00:00:00.000,00:00:01.566,1,94,pick up pot,pick-up,0,pot,29,['pot'],[29],1,4.0,1.0,5.0,4.0,5.0,0.4078947368421053,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P11_104_5_1,P11,P11_104_5_1,00:00:00.000,00:00:00.000,00:00:01.566,1,94,pick up pot,pick-up,0,pot,29,['pot'],[29],1,4.0,4.0,5.0,4.0,1.0,0.3910256410256411,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
P11_104_51_0,P11,P11_104_51_0,00:00:00.000,00:00:00.000,00:00:00.550,1,33,turn off tap,turn-off,8,tap,0,['tap'],[0],1,5.0,1.0,4.0,5.0,5.0,0.4256756756756756,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P11_104_51_1,P11,P11_104_51_1,00:00:00.000,00:00:00.000,00:00:00.550,1,33,turn off tap,turn-off,8,tap,0,['tap'],[0],1,5.0,5.0,4.0,5.0,1.0,0.4256756756756756,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
P11_104_58_0,P11,P11_104_58_0,00:00:00.000,00:00:00.000,00:00:02.899,1,174,pick up olive oil,pick-up,0,oil:olive,31,['oil:olive'],[31],1,4.0,1.0,5.0,5.0,4.0,0.4078947368421053,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
P11_104_58_1,P11,P11_104_58_1,00:00:00.000,00:00:00.000,00:00:01.449,1,87,pick up olive oil,pick-up,0,oil:olive,31,['oil:olive'],[31],1,4.0,5.0,5.0,1.0,4.0,0.4078947368421053,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P11_104_58_2,P11,P11_104_58_2,00:00:00.000,00:00:00.000,00:00:02.899,1,174,pick up olive oil,pick-up,0,oil:olive,31,['oil:olive'],[31],1,4.0,5.0,5.0,5.0,1.0,0.4256756756756756,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
P11_104_68_0,P11,P11_104_68_0,00:00:00.000,00:00:00.000,00:00:01.266,1,76,throw away plastic,throw,13,plastic,26,['plastic'],[26],1,5.0,1.0,4.0,4.0,4.0,0.3910256410256411,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P11_104_68_1,P11,P11_104_68_1,00:00:00.000,00:00:00.000,00:00:01.266,1,76,throw away plastic,throw,13,plastic,26,['plastic'],[26],1,5.0,4.0,4.0,4.0,1.0,0.3910256410256411,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P11_104_71_0,P11,P11_104_71_0,00:00:00.000,00:00:00.000,00:00:03.033,1,182,move bowl,move,11,bowl,7,['bowl'],[7],1,5.0,1.0,5.0,5.0,5.0,0.4444444444444444,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P11_104_71_1,P11,P11_104_71_1,00:00:00.000,00:00:00.000,00:00:01.516,1,91,move bowl,move,11,bowl,7,['bowl'],[7],1,5.0,5.0,5.0,1.0,5.0,0.4444444444444444,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
P11_104_71_2,P11,P11_104_71_2,00:00:00.000,00:00:00.000,00:00:03.033,1,182,move bowl,move,11,bowl,7,['bowl'],[7],1,5.0,5.0,5.0,5.0,1.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
P11_104_82_0,P11,P11_104_82_0,00:00:00.000,00:00:00.000,00:00:00.633,1,38,rinse hands,rinse,2,hand,11,['hand'],[11],1,5.0,1.0,4.0,4.0,5.0,0.4078947368421053,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
P11_104_82_1,P11,P11_104_82_1,00:00:00.000,00:00:00.000,00:00:00.633,1,38,rinse hands,rinse,2,hand,11,['hand'],[11],1,5.0,5.0,4.0,4.0,1.0,0.4078947368421053,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P11_105_12_0,P11,P11_105_12_0,00:00:00.000,00:00:00.000,00:00:01.899,1,114,open pizza,open,3,pizza,91,['pizza'],[91],1,5.0,1.0,4.0,4.0,5.0,0.4078947368421053,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
P11_105_12_1,P11,P11_105_12_1,00:00:00.000,00:00:00.000,00:00:01.899,1,114,open pizza,open,3,pizza,91,['pizza'],[91],1,5.0,5.0,4.0,4.0,1.0,0.4078947368421053,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
P11_105_18_0,P11,P11_105_18_0,00:00:00.000,00:00:00.000,00:00:05.283,1,317,put pizza on oven tray,put-on,1,pizza,91,"['pizza', 'tray:oven']","[91, 35]",1,5.0,1.0,4.0,5.0,5.0,0.4256756756756756,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P11_105_18_1,P11,P11_105_18_1,00:00:00.000,00:00:00.000,00:00:02.633,1,158,put pizza on oven tray,put-on,1,pizza,91,"['pizza', 'tray:oven']","[91, 35]",1,5.0,5.0,4.0,1.0,5.0,0.4256756756756756,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P11_105_18_2,P11,P11_105_18_2,00:00:00.000,00:00:00.000,00:00:05.283,1,317,put pizza on oven tray,put-on,1,pizza,91,"['pizza', 'tray:oven']","[91, 35]",1,5.0,5.0,4.0,5.0,1.0,0.4256756756756756,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
P11_105_25_0,P11,P11_105_25_0,00:00:00.000,00:00:00.000,00:00:02.016,1,121,remove pizza packaging,remove,12,packaging:pizza,26,['packaging:pizza'],[26],1,4.0,1.0,5.0,3.0,5.0,0.3802521008403361,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
P11_105_25_1,P11,P11_105_25_1,00:00:00.000,00:00:00.000,00:00:01.000,1,60,remove pizza packaging,remove,12,packaging:pizza,26,['packaging:pizza'],[26],1,4.0,5.0,5.0,1.0,5.0,0.4256756756756756,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
P11_105_25_2,P11,P11_105_25_2,00:00:00.000,00:00:00.000,00:00:02.016,1,121,remove pizza packaging,remove,12,packaging:pizza,26,['packaging:pizza'],[26],1,4.0,5.0,5.0,3.0,1.0,0.3802521008403361,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
P11_105_40_0,P11,P11_105_40_0,00:00:00.000,00:00:00.000,00:00:01.333,1,80,put away chopping board,put,1,board:chopping,18,['board:chopping'],[18],1,5.0,1.0,5.0,5.0,5.0,0.4444444444444444,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
P11_105_40_1,P11,P11_105_40_1,00:00:00.000,00:00:00.000,00:00:01.333,1,80,put away chopping board,put,1,board:chopping,18,['board:chopping'],[18],1,5.0,5.0,5.0,5.0,1.0,0.4444444444444444,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
P11_105_43_0,P11,P11_105_43_0,00:00:00.000,00:00:00.000,00:00:00.683,1,41,put down chopping board,put-down,1,board:chopping,18,['board:chopping'],[18],1,5.0,1.0,5.0,4.0,4.0,0.4078947368421053,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
P11_105_43_1,P11,P11_105_43_1,00:00:00.000,00:00:00.000,00:00:00.683,1,41,put down chopping board,put-down,1,board:chopping,18,['board:chopping'],[18],1,5.0,5.0,5.0,4.0,1.0,0.4256756756756756,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
P11_105_46_0,P11,P11_105_46_0,00:00:00.000,00:00:00.000,00:00:00.533,1,32,put down tomatoes,put-down,1,tomato,43,['tomato'],[43],1,4.0,1.0,5.0,4.0,4.0,0.3910256410256411,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
P11_105_46_1,P11,P11_105_46_1,00:00:00.000,00:00:00.000,00:00:00.533,1,32,put down tomatoes,put-down,1,tomato,43,['tomato'],[43],1,4.0,5.0,5.0,4.0,1.0,0.4078947368421053,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
P11_105_49_0,P11,P11_105_49_0,00:00:00.000,00:00:00.000,00:00:01.166,1,70,put down mushrooms,put-down,1,mushroom,56,['mushroom'],[56],1,5.0,1.0,5.0,5.0,5.0,0.4444444444444444,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
P11_105_49_1,P11,P11_105_49_1,00:00:00.000,00:00:00.000,00:00:01.166,1,70,put down mushrooms,put-down,1,mushroom,56,['mushroom'],[56],1,5.0,5.0,5.0,5.0,1.0,0.4444444444444444,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
P11_105_52_0,P11,P11_105_52_0,00:00:00.000,00:00:00.000,00:00:02.466,1,148,pick up onion,pick-up,0,onion,16,['onion'],[16],1,4.0,1.0,5.0,4.0,4.0,0.3910256410256411,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
P11_105_52_1,P11,P11_105_52_1,00:00:00.000,00:00:00.000,00:00:01.233,1,74,pick up onion,pick-up,0,onion,16,['onion'],[16],1,4.0,4.0,5.0,1.0,4.0,0.3910256410256411,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P11_105_52_2,P11,P11_105_52_2,00:00:00.000,00:00:00.000,00:00:02.466,1,148,pick up onion,pick-up,0,onion,16,['onion'],[16],1,4.0,4.0,5.0,4.0,1.0,0.3910256410256411,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
P11_105_55_0,P11,P11_105_55_0,00:00:00.000,00:00:00.000,00:00:00.933,1,56,pick up onion,pick-up,0,onion,16,['onion'],[16],1,4.0,1.0,5.0,5.0,4.0,0.4078947368421053,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
P11_105_55_1,P11,P11_105_55_1,00:00:00.000,00:00:00.000,00:00:00.933,1,56,pick up onion,pick-up,0,onion,16,['onion'],[16],1,4.0,5.0,5.0,5.0,1.0,0.4256756756756756,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
P11_105_61_0,P11,P11_105_61_0,00:00:00.000,00:00:00.000,00:00:02.616,1,157,chop onion,chop,7,onion,16,['onion'],[16],1,5.0,1.0,5.0,5.0,5.0,0.4444444444444444,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P11_105_61_1,P11,P11_105_61_1,00:00:00.000,00:00:00.000,00:00:01.300,1,78,chop onion,chop,7,onion,16,['onion'],[16],1,5.0,5.0,5.0,1.0,5.0,0.4444444444444444,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
