narration_id,participant_id,video_id,narration_timestamp,start_timestamp,stop_timestamp,start_frame,stop_frame,narration,verb,verb_class,noun,noun_class,all_nouns,all_noun_classes,action_presence,camera_motion,lighting,focus,action_completeness,object_presence,quality_score,tsn_raw_logit_verb,tsn_raw_logit_noun,tsn_raw_logit_action,avion_raw_logit_action,avion_raw_logit_verb,avion_raw_logit_noun
P10_04_145_2,P10,P10_04_145_2,00:00:00.000,00:00:00.000,00:00:03.983,1,239,combine the fish from both pot into the larger pot,combine-from,1,fish,119,"['fish', 'pot', 'pot:larger']","[119, 29, 29]",1,4.0,3.0,5.0,4.0,1.0,0.3647540983606557,0.08191177,0.00029310613,2.4008843e-05,0.02618,0.1021,0.0623
P10_04_176_0,P10,P10_04_176_0,00:00:00.000,00:00:00.000,00:00:01.966,1,118,wash the knife,wash,2,knife,4,['knife'],[4],1,5.0,1.0,4.0,4.0,4.0,0.3910256410256411,0.07371981,0.06576362,0.0048480816,0.03217,0.08746,0.04413
P10_04_176_1,P10,P10_04_176_1,00:00:00.000,00:00:00.000,00:00:01.966,1,118,wash the knife,wash,2,knife,4,['knife'],[4],1,5.0,4.0,4.0,4.0,1.0,0.3910256410256411,0.04236877,0.004139376,0.00017538026,0.00322,0.0627,0.03604
P10_04_185_0,P10,P10_04_185_0,00:00:00.000,00:00:00.000,00:00:04.716,1,283,cover it,cover,36,sauce,47,['sauce'],[47],1,5.0,1.0,5.0,5.0,4.0,0.4256756756756756,0.00043201164,0.0019331023,8.351227e-07,0.005817,0.01178,0.0167
P10_04_185_1,P10,P10_04_185_1,00:00:00.000,00:00:00.000,00:00:02.350,1,141,cover it,cover,36,sauce,47,['sauce'],[47],1,5.0,5.0,5.0,1.0,4.0,0.4256756756756756,0.09569312,0.009920903,0.0009493621,0.087,0.1083,0.09247
P10_04_185_2,P10,P10_04_185_2,00:00:00.000,00:00:00.000,00:00:04.716,1,283,cover it,cover,36,sauce,47,['sauce'],[47],1,5.0,5.0,5.0,5.0,1.0,0.4444444444444444,0.019987406,0.02779819,0.0005556137,0.0375,0.05493,0.04172
P10_04_216_0,P10,P10_04_216_0,00:00:00.000,00:00:00.000,00:00:03.416,1,205,get some vegetable,get,0,vegetable,94,['vegetable'],[94],1,3.0,1.0,3.0,4.0,4.0,0.326923076923077,0.07626616,0.00037159905,2.8340433e-05,0.002398,0.3857,0.003618
P10_04_216_1,P10,P10_04_216_1,00:00:00.000,00:00:00.000,00:00:01.700,1,102,get some vegetable,get,0,vegetable,94,['vegetable'],[94],1,3.0,3.0,3.0,1.0,4.0,0.3055555555555556,0.4805352,0.012685225,0.0060956976,0.7017,0.796,0.7017
P10_04_216_2,P10,P10_04_216_2,00:00:00.000,00:00:00.000,00:00:03.416,1,205,get some vegetable,get,0,vegetable,94,['vegetable'],[94],1,3.0,3.0,3.0,4.0,1.0,0.3055555555555556,0.44696993,0.009948079,0.004446492,0.3757,0.5547,0.3762
P10_04_241_0,P10,P10_04_241_0,00:00:00.000,00:00:00.000,00:00:01.350,1,81,shake another pot,shake,15,pot,29,['pot'],[29],1,5.0,1.0,4.0,5.0,5.0,0.4256756756756756,0.0043845605,0.03871337,0.0001697411,0.08606,0.0972,0.1593
P10_04_241_1,P10,P10_04_241_1,00:00:00.000,00:00:00.000,00:00:01.350,1,81,shake another pot,shake,15,pot,29,['pot'],[29],1,5.0,4.0,4.0,5.0,1.0,0.4078947368421053,6.314857e-05,2.747292e-05,1.7348755e-09,0.1338,0.138,0.2573
P10_04_262_0,P10,P10_04_262_0,00:00:00.000,00:00:00.000,00:00:17.250,1,1035,put the green bean into another pot,put-into,5,bean:green,185,"['bean:green', 'pot']","[185, 29]",1,5.0,1.0,5.0,5.0,5.0,0.4444444444444444,0.103094436,3.6584763e-05,3.7716854e-06,0.04742,0.2015,0.05133
P10_04_262_1,P10,P10_04_262_1,00:00:00.000,00:00:00.000,00:00:03.000,1,180,put the green bean into another pot,put-into,5,bean:green,185,"['bean:green', 'pot']","[185, 29]",1,5.0,5.0,5.0,1.0,5.0,0.4444444444444444,0.5514287,0.01590144,0.00876851,0.669,0.7163,0.6826
P10_04_262_2,P10,P10_04_262_2,00:00:00.000,00:00:00.000,00:00:17.250,1,1035,put the green bean into another pot,put-into,5,bean:green,185,"['bean:green', 'pot']","[185, 29]",1,5.0,5.0,5.0,5.0,1.0,0.4444444444444444,0.11346074,0.01402333,0.0015910974,0.014626,0.1625,0.02454
P10_04_277_0,P10,P10_04_277_0,00:00:00.000,00:00:00.000,00:00:06.599,1,396,wash the pot with the brusher,wash-with,2,pot,29,"['pot', 'brusher']","[29, 103]",1,4.0,1.0,4.0,3.0,5.0,0.3647540983606557,0.29782787,0.45472962,0.13543116,0.624,0.6963,0.649
P10_04_277_1,P10,P10_04_277_1,00:00:00.000,00:00:00.000,00:00:03.000,1,180,wash the pot with the brusher,wash-with,2,pot,29,"['pot', 'brusher']","[29, 103]",1,4.0,4.0,4.0,1.0,5.0,0.3910256410256411,0.96852666,0.90524966,0.8767584,0.82,0.857,0.8374
P10_04_277_2,P10,P10_04_277_2,00:00:00.000,00:00:00.000,00:00:06.599,1,396,wash the pot with the brusher,wash-with,2,pot,29,"['pot', 'brusher']","[29, 103]",1,4.0,4.0,4.0,3.0,1.0,0.35,0.10481841,0.0028038598,0.00029389613,0.0085,0.168,0.04587
P10_04_299_0,P10,P10_04_299_0,00:00:00.000,00:00:00.000,00:00:00.650,1,39,put garlic into white plastic pot,put-into,5,garlic,51,"['garlic', 'pot:plastic']","[51, 23]",1,5.0,1.0,5.0,5.0,5.0,0.4444444444444444,0.7795067,0.003120108,0.0024321452,0.299,0.502,0.3164
P10_04_299_1,P10,P10_04_299_1,00:00:00.000,00:00:00.000,00:00:00.650,1,39,put garlic into white plastic pot,put-into,5,garlic,51,"['garlic', 'pot:plastic']","[51, 23]",1,5.0,5.0,5.0,5.0,1.0,0.4444444444444444,0.033752132,0.0071382476,0.00024093108,0.01362,0.0855,0.01863
P10_04_309_0,P10,P10_04_309_0,00:00:00.000,00:00:00.000,00:00:03.933,1,236,hit the garlic with the side of knife,hit-with,32,garlic,51,"['garlic', 'side:knife']","[51, 4]",1,5.0,1.0,5.0,5.0,5.0,0.4444444444444444,0.0020661985,0.0005508434,1.1381519e-06,0.074,0.07794,0.0872
P10_04_309_1,P10,P10_04_309_1,00:00:00.000,00:00:00.000,00:00:01.966,1,118,hit the garlic with the side of knife,hit-with,32,garlic,51,"['garlic', 'side:knife']","[51, 4]",1,5.0,4.0,5.0,1.0,5.0,0.4256756756756756,0.9915325,0.999405,0.9909426,0.75,0.751,0.757
P10_04_309_2,P10,P10_04_309_2,00:00:00.000,00:00:00.000,00:00:03.933,1,236,hit the garlic with the side of knife,hit-with,32,garlic,51,"['garlic', 'side:knife']","[51, 4]",1,5.0,4.0,5.0,5.0,1.0,0.4256756756756756,6.810268e-05,0.002568565,1.7492616e-07,0.03027,0.03278,0.04617
P10_04_319_0,P10,P10_04_319_0,00:00:00.000,00:00:00.000,00:00:00.650,1,39,put the garlic into the white pot,put-into,5,garlic,51,"['garlic', 'pot:white']","[51, 29]",1,5.0,1.0,5.0,5.0,5.0,0.4444444444444444,0.8246271,0.0068779276,0.0056717256,0.2284,0.4224,0.2438
P10_04_319_1,P10,P10_04_319_1,00:00:00.000,00:00:00.000,00:00:00.650,1,39,put the garlic into the white pot,put-into,5,garlic,51,"['garlic', 'pot:white']","[51, 29]",1,5.0,4.0,5.0,5.0,1.0,0.4256756756756756,0.01584113,0.021268347,0.00033691464,0.2135,0.2761,0.2534
P10_04_322_0,P10,P10_04_322_0,00:00:00.000,00:00:00.000,00:00:06.683,1,401,remove the skin of a garlic,remove,12,skin,48,"['skin', 'garlic']","[48, 51]",1,5.0,1.0,5.0,5.0,4.0,0.4256756756756756,0.11205429,0.71990496,0.080668435,0.5503,0.567,0.5527
P10_04_322_1,P10,P10_04_322_1,00:00:00.000,00:00:00.000,00:00:03.000,1,180,remove the skin of a garlic,remove,12,skin,48,"['skin', 'garlic']","[48, 51]",1,5.0,5.0,5.0,1.0,4.0,0.4256756756756756,0.84447104,0.7939881,0.6705,0.714,0.7197,0.7163
P10_04_322_2,P10,P10_04_322_2,00:00:00.000,00:00:00.000,00:00:06.683,1,401,remove the skin of a garlic,remove,12,skin,48,"['skin', 'garlic']","[48, 51]",1,5.0,5.0,5.0,5.0,1.0,0.4444444444444444,0.023752034,0.018001193,0.00042756496,0.0912,0.113,0.0977
P10_04_337_0,P10,P10_04_337_0,00:00:00.000,00:00:00.000,00:00:02.083,1,125,put the water back in the bowl and wash it,put,1,water,27,"['water', 'bowl']","[27, 7]",1,5.0,1.0,5.0,5.0,5.0,0.4444444444444444,0.09441783,0.04697611,0.004435383,0.0005107,0.04895,0.02003
P10_04_337_1,P10,P10_04_337_1,00:00:00.000,00:00:00.000,00:00:01.033,1,62,put the water back in the bowl and wash it,put,1,water,27,"['water', 'bowl']","[27, 7]",1,5.0,5.0,5.0,1.0,5.0,0.4444444444444444,0.0016258142,0.013563144,2.2051152e-05,0.6543,0.68,0.742
P10_04_337_2,P10,P10_04_337_2,00:00:00.000,00:00:00.000,00:00:02.083,1,125,put the water back in the bowl and wash it,put,1,water,27,"['water', 'bowl']","[27, 7]",1,5.0,5.0,5.0,5.0,1.0,0.4444444444444444,0.06681514,0.12736605,0.0085099805,0.000253,0.1088,0.0456
P10_04_346_0,P10,P10_04_346_0,00:00:00.000,00:00:00.000,00:00:07.133,1,428,cut the ginger slice into smaller pieces,cut-into,7,slice:ginger,131,['slice:ginger'],[131],1,5.0,1.0,5.0,5.0,5.0,0.4444444444444444,0.004469918,0.00059914595,2.6781333e-06,0.29,0.3958,0.3152
P10_04_346_1,P10,P10_04_346_1,00:00:00.000,00:00:00.000,00:00:03.000,1,180,cut the ginger slice into smaller pieces,cut-into,7,slice:ginger,131,['slice:ginger'],[131],1,5.0,4.0,5.0,1.0,5.0,0.4256756756756756,0.9740917,0.98850375,0.9628933,0.483,0.535,0.5474
P10_04_346_2,P10,P10_04_346_2,00:00:00.000,00:00:00.000,00:00:07.133,1,428,cut the ginger slice into smaller pieces,cut-into,7,slice:ginger,131,['slice:ginger'],[131],1,5.0,4.0,5.0,5.0,1.0,0.4256756756756756,0.030546052,0.016614309,0.00050750154,0.0993,0.3655,0.11365
P10_04_358_0,P10,P10_04_358_0,00:00:00.000,00:00:00.000,00:00:00.900,1,54,open cabinet again,open,3,cabinet,3,['cabinet'],[3],1,4.0,1.0,4.0,4.0,4.0,0.375,0.1115434,0.21777622,0.0242915,0.6343,0.6523,0.6587
P10_04_358_1,P10,P10_04_358_1,00:00:00.000,00:00:00.000,00:00:00.900,1,54,open cabinet again,open,3,cabinet,3,['cabinet'],[3],1,4.0,5.0,4.0,4.0,1.0,0.3910256410256411,0.07078991,0.056343284,0.003988536,0.02858,0.06635,0.04388
P10_04_390_0,P10,P10_04_390_0,00:00:00.000,00:00:00.000,00:00:18.483,1,1109,mix the sprout with the water,mix-with,10,sprout,258,"['sprout', 'water']","[258, 27]",1,4.0,1.0,4.0,4.0,4.0,0.375,0.03703492,0.00066199846,2.4517061e-05,0.0852,0.524,0.09827
P10_04_390_1,P10,P10_04_390_1,00:00:00.000,00:00:00.000,00:00:03.000,1,180,mix the sprout with the water,mix-with,10,sprout,258,"['sprout', 'water']","[258, 27]",1,4.0,3.0,4.0,1.0,4.0,0.35,0.4716542,0.5150937,0.2429461,0.2256,0.6016,0.2627
P10_04_390_2,P10,P10_04_390_2,00:00:00.000,00:00:00.000,00:00:18.483,1,1109,mix the sprout with the water,mix-with,10,sprout,258,"['sprout', 'water']","[258, 27]",1,4.0,3.0,4.0,4.0,1.0,0.35,0.009086432,0.00011795301,1.071772e-06,0.06198,0.1432,0.097
P10_04_407_0,P10,P10_04_407_0,00:00:00.000,00:00:00.000,00:00:03.566,1,214,using chopsticks put more sprout into the bottom right pot,put-into,5,chopstick,80,"['chopstick', 'sprout:more', 'pot:right']","[80, 258, 29]",1,5.0,1.0,5.0,5.0,5.0,0.4444444444444444,0.19167486,0.016575174,0.0031770442,0.2384,0.3354,0.2637
P10_04_407_1,P10,P10_04_407_1,00:00:00.000,00:00:00.000,00:00:01.783,1,107,using chopsticks put more sprout into the bottom right pot,put-into,5,chopstick,80,"['chopstick', 'sprout:more', 'pot:right']","[80, 258, 29]",1,5.0,5.0,5.0,1.0,5.0,0.4444444444444444,0.693712,0.34696987,0.24069716,0.3672,0.6426,0.397
P10_04_407_2,P10,P10_04_407_2,00:00:00.000,00:00:00.000,00:00:03.566,1,214,using chopsticks put more sprout into the bottom right pot,put-into,5,chopstick,80,"['chopstick', 'sprout:more', 'pot:right']","[80, 258, 29]",1,5.0,5.0,5.0,5.0,1.0,0.4444444444444444,0.039976645,0.00464136,0.00018554601,0.002209,0.05423,0.00882
P10_04_410_0,P10,P10_04_410_0,00:00:00.000,00:00:00.000,00:00:02.583,1,155,put the cover on the desk,put-on,1,cover,89,"['cover', 'desk']","[89, 42]",1,5.0,1.0,5.0,5.0,5.0,0.4444444444444444,0.2570837,0.060660504,0.015594828,0.2186,0.5337,0.2279
P10_04_410_1,P10,P10_04_410_1,00:00:00.000,00:00:00.000,00:00:01.283,1,77,put the cover on the desk,put-on,1,cover,89,"['cover', 'desk']","[89, 42]",1,5.0,5.0,5.0,1.0,5.0,0.4444444444444444,0.314532,0.15218426,0.04786682,0.671,0.784,0.6753
P10_04_410_2,P10,P10_04_410_2,00:00:00.000,00:00:00.000,00:00:02.583,1,155,put the cover on the desk,put-on,1,cover,89,"['cover', 'desk']","[89, 42]",1,5.0,5.0,5.0,5.0,1.0,0.4444444444444444,0.09129863,0.020771133,0.001896376,0.361,0.4524,0.3887
P10_04_420_0,P10,P10_04_420_0,00:00:00.000,00:00:00.000,00:00:01.950,1,117,put the pot on the utensil shelf,put-on,1,pot,29,"['pot', 'shelf:utensil']","[29, 247]",1,4.0,1.0,4.0,4.0,4.0,0.375,0.56942666,0.037980843,0.021627305,0.6045,0.7427,0.6123
P10_04_420_1,P10,P10_04_420_1,00:00:00.000,00:00:00.000,00:00:01.950,1,117,put the pot on the utensil shelf,put-on,1,pot,29,"['pot', 'shelf:utensil']","[29, 247]",1,4.0,5.0,4.0,4.0,1.0,0.3910256410256411,0.2451695,0.05257835,0.012890608,0.1398,0.5356,0.1594
P10_04_423_0,P10,P10_04_423_0,00:00:00.000,00:00:00.000,00:00:01.166,1,70,put the spade back,put,1,spade,1,['spade'],[1],1,5.0,1.0,4.0,5.0,5.0,0.4256756756756756,0.28619933,0.1981909,0.0567221,0.1962,0.294,0.5386
P10_04_423_1,P10,P10_04_423_1,00:00:00.000,00:00:00.000,00:00:01.166,1,70,put the spade back,put,1,spade,1,['spade'],[1],1,5.0,5.0,4.0,5.0,1.0,0.4256756756756756,0.15171915,0.043110173,0.006540639,0.27,0.3655,0.3782
P10_04_462_0,P10,P10_04_462_0,00:00:00.000,00:00:00.000,00:00:01.800,1,108,put it on the table,put-on,1,table,42,['table'],[42],1,3.0,1.0,5.0,5.0,5.0,0.396551724137931,0.39389262,0.00979426,0.003857887,0.258,0.4668,0.2642
P10_04_462_1,P10,P10_04_462_1,00:00:00.000,00:00:00.000,00:00:01.800,1,108,put it on the table,put-on,1,table,42,['table'],[42],1,3.0,4.0,5.0,5.0,1.0,0.3802521008403361,0.055388812,0.014651375,0.00081152224,0.7373,0.835,0.738
P10_04_480_0,P10,P10_04_480_0,00:00:00.000,00:00:00.000,00:00:03.183,1,191,put some cleaning liquids on the clothes,put-on,1,liquid:cleaning,22,"['liquid:cleaning', 'clothes']","[22, 73]",1,5.0,1.0,5.0,5.0,5.0,0.4444444444444444,0.36478272,0.0036298651,0.0013241121,0.2942,0.4048,0.3833
P10_04_480_1,P10,P10_04_480_1,00:00:00.000,00:00:00.000,00:00:01.583,1,95,put some cleaning liquids on the clothes,put-on,1,liquid:cleaning,22,"['liquid:cleaning', 'clothes']","[22, 73]",1,5.0,4.0,5.0,1.0,5.0,0.4256756756756756,0.31941357,0.7719695,0.24657753,0.7666,0.802,0.7783
P10_04_480_2,P10,P10_04_480_2,00:00:00.000,00:00:00.000,00:00:03.183,1,191,put some cleaning liquids on the clothes,put-on,1,liquid:cleaning,22,"['liquid:cleaning', 'clothes']","[22, 73]",1,5.0,4.0,5.0,5.0,1.0,0.4256756756756756,0.11286968,0.008564887,0.00096671603,0.0918,0.182,0.241
P10_04_51_0,P10,P10_04_51_0,00:00:00.000,00:00:00.000,00:00:03.183,1,191,cut it a third time,cut,7,cover,89,['cover'],[89],1,3.0,1.0,5.0,5.0,5.0,0.396551724137931,0.007347288,0.114408284,0.0008405906,0.004997,0.2593,0.00877
P10_04_51_1,P10,P10_04_51_1,00:00:00.000,00:00:00.000,00:00:01.583,1,95,cut it a third time,cut,7,cover,89,['cover'],[89],1,3.0,4.0,5.0,1.0,5.0,0.3802521008403361,0.97431993,0.004650892,0.004531457,0.0196,0.4297,0.02213
P10_04_51_2,P10,P10_04_51_2,00:00:00.000,00:00:00.000,00:00:03.183,1,191,cut it a third time,cut,7,cover,89,['cover'],[89],1,3.0,4.0,5.0,5.0,1.0,0.3802521008403361,0.12554353,0.015646813,0.0019643563,0.002666,0.1227,0.00928
P10_04_68_0,P10,P10_04_68_0,00:00:00.000,00:00:00.000,00:00:07.766,1,466,mix the fish with the flour,mix-with,10,fish,119,"['fish', 'flour']","[119, 75]",1,5.0,1.0,5.0,5.0,5.0,0.4444444444444444,0.00012022178,0.0016146372,1.9411456e-07,0.0405,0.0689,0.2087
P10_04_68_1,P10,P10_04_68_1,00:00:00.000,00:00:00.000,00:00:03.000,1,180,mix the fish with the flour,mix-with,10,fish,119,"['fish', 'flour']","[119, 75]",1,5.0,5.0,5.0,1.0,5.0,0.4444444444444444,0.6897248,0.9537729,0.65784085,0.663,0.737,0.6772
P10_04_68_2,P10,P10_04_68_2,00:00:00.000,00:00:00.000,00:00:07.766,1,466,mix the fish with the flour,mix-with,10,fish,119,"['fish', 'flour']","[119, 75]",1,5.0,5.0,5.0,5.0,1.0,0.4444444444444444,0.036915578,0.003604938,0.00013307837,0.02759,0.11786,0.0655
P10_04_78_0,P10,P10_04_78_0,00:00:00.000,00:00:00.000,00:00:02.433,1,146,shake the pot,shake,15,pot,29,['pot'],[29],1,5.0,1.0,5.0,5.0,5.0,0.4444444444444444,0.02569627,0.843715,0.021680329,0.4514,0.4546,0.5254
P10_04_78_1,P10,P10_04_78_1,00:00:00.000,00:00:00.000,00:00:01.216,1,73,shake the pot,shake,15,pot,29,['pot'],[29],1,5.0,5.0,5.0,1.0,5.0,0.4444444444444444,0.9453587,0.9999964,0.9453553,0.658,0.66,0.683
P10_04_78_2,P10,P10_04_78_2,00:00:00.000,00:00:00.000,00:00:02.433,1,146,shake the pot,shake,15,pot,29,['pot'],[29],1,5.0,5.0,5.0,5.0,1.0,0.4444444444444444,0.001200212,0.00782709,9.394168e-06,0.2527,0.2559,0.3936
P10_04_90_0,P10,P10_04_90_0,00:00:00.000,00:00:00.000,00:00:02.250,1,135,shake the pot,shake,15,pot,29,['pot'],[29],1,5.0,1.0,5.0,5.0,5.0,0.4444444444444444,0.075225346,0.772627,0.058121134,0.4124,0.4165,0.4885
P10_04_90_1,P10,P10_04_90_1,00:00:00.000,00:00:00.000,00:00:01.116,1,67,shake the pot,shake,15,pot,29,['pot'],[29],1,5.0,5.0,5.0,1.0,5.0,0.4444444444444444,0.9176609,0.9995078,0.9172092,0.5176,0.52,0.5464
P10_04_90_2,P10,P10_04_90_2,00:00:00.000,00:00:00.000,00:00:02.250,1,135,shake the pot,shake,15,pot,29,['pot'],[29],1,5.0,5.0,5.0,5.0,1.0,0.4444444444444444,0.00022526829,0.0077768904,1.7518868e-06,0.1655,0.1742,0.228
P10_04_94_0,P10,P10_04_94_0,00:00:00.000,00:00:00.000,00:00:22.683,1,1361,put the fish pieces into the pot,put-into,5,piece:fish,119,"['piece:fish', 'pot']","[119, 29]",1,5.0,1.0,5.0,5.0,5.0,0.4444444444444444,0.12843871,0.0201163,0.0025837116,0.1406,0.2041,0.3198
P10_04_94_1,P10,P10_04_94_1,00:00:00.000,00:00:00.000,00:00:03.000,1,180,put the fish pieces into the pot,put-into,5,piece:fish,119,"['piece:fish', 'pot']","[119, 29]",1,5.0,5.0,5.0,1.0,5.0,0.4444444444444444,0.3189922,0.99562776,0.31759748,0.4321,0.4531,0.768
P10_04_94_2,P10,P10_04_94_2,00:00:00.000,00:00:00.000,00:00:22.683,1,1361,put the fish pieces into the pot,put-into,5,piece:fish,119,"['piece:fish', 'pot']","[119, 29]",1,5.0,5.0,5.0,5.0,1.0,0.4444444444444444,0.046529204,0.0006659353,3.0985437e-05,0.0661,0.1545,0.1455
P11_01_18_0,P11,P11_01_18_0,00:00:00.000,00:00:00.000,00:00:03.733,1,224,scrub mug,scrub,29,mug,13,['mug'],[13],1,4.0,1.0,5.0,4.0,4.0,0.3910256410256411,0.016009986,0.051337086,0.000821906,0.2395,0.5386,0.2563
P11_01_18_1,P11,P11_01_18_1,00:00:00.000,00:00:00.000,00:00:01.866,1,112,scrub mug,scrub,29,mug,13,['mug'],[13],1,4.0,3.0,5.0,1.0,4.0,0.3647540983606557,0.6783162,0.9998204,0.67819434,0.4543,0.4763,0.7153
P11_05_335_0,P11,P11_05_335_0,00:00:00.000,00:00:00.000,00:00:01.533,1,92,rinse hands,rinse,2,hand,11,['hand'],[11],1,5.0,1.0,5.0,5.0,5.0,0.4444444444444444,0.3723028,0.005040392,0.001876552,0.3894,0.465,0.3955
P11_05_343_0,P11,P11_05_343_0,00:00:00.000,00:00:00.000,00:00:19.433,1,1166,stir pan,stir,10,pan,5,['pan'],[5],1,5.0,1.0,5.0,5.0,5.0,0.4444444444444444,0.016010694,0.15268283,0.002444558,0.2415,0.3867,0.2625
P11_05_343_1,P11,P11_05_343_1,00:00:00.000,00:00:00.000,00:00:03.000,1,180,stir pan,stir,10,pan,5,['pan'],[5],1,5.0,5.0,5.0,1.0,5.0,0.4444444444444444,0.9884852,0.9802626,0.96897507,0.679,0.733,0.687
P11_05_371_0,P11,P11_05_371_0,00:00:00.000,00:00:00.000,00:00:01.199,1,72,throw away tissue,throw,13,tissue,88,['tissue'],[88],1,4.0,1.0,5.0,5.0,5.0,0.4256756756756756,0.95333356,0.05551348,0.052922864,0.0722,0.262,0.0768
P11_101_0_0,P11,P11_101_0_0,00:00:00.000,00:00:00.000,00:00:01.616,1,97,close drawer,close,4,drawer,8,['drawer'],[8],1,5.0,1.0,4.0,5.0,5.0,0.4256756756756756,0.029607315,0.042970676,0.0012722464,0.4707,0.57,0.476
P11_101_0_1,P11,P11_101_0_1,00:00:00.000,00:00:00.000,00:00:01.616,1,97,close drawer,close,4,drawer,8,['drawer'],[8],1,5.0,3.0,4.0,5.0,1.0,0.3802521008403361,0.002657498,0.00042298014,1.1240688e-06,0.004917,0.02106,0.0285
P11_101_25_0,P11,P11_101_25_0,00:00:00.000,00:00:00.000,00:00:00.950,1,57,open drawer,open,3,drawer,8,['drawer'],[8],1,5.0,1.0,4.0,5.0,4.0,0.4078947368421053,0.61936724,0.8527194,0.5281465,0.583,0.639,0.5874
P11_101_25_1,P11,P11_101_25_1,00:00:00.000,00:00:00.000,00:00:00.950,1,57,open drawer,open,3,drawer,8,['drawer'],[8],1,5.0,5.0,4.0,5.0,1.0,0.4256756756756756,0.041081175,0.0007833521,3.2181026e-05,0.712,0.732,0.7173
P11_101_34_0,P11,P11_101_34_0,00:00:00.000,00:00:00.000,00:00:01.616,1,97,remove packaging,remove,12,packaging,26,['packaging'],[26],1,5.0,1.0,5.0,5.0,5.0,0.4444444444444444,0.12175722,0.06833494,0.008320272,0.04388,0.0667,0.2021
P11_101_34_1,P11,P11_101_34_1,00:00:00.000,00:00:00.000,00:00:01.616,1,97,remove packaging,remove,12,packaging,26,['packaging'],[26],1,5.0,5.0,5.0,5.0,1.0,0.4444444444444444,0.010718102,0.018183542,0.00019489306,0.0392,0.077,0.04605
P11_101_9_0,P11,P11_101_9_0,00:00:00.000,00:00:00.000,00:00:02.283,1,137,put down sous vide machine,put-down,1,machine:sous:vide,250,['machine:sous:vide'],[250],1,5.0,1.0,5.0,5.0,5.0,0.4444444444444444,0.34216845,0.0009719173,0.00033255943,0.001157,0.2966,0.002022
P11_101_9_1,P11,P11_101_9_1,00:00:00.000,00:00:00.000,00:00:01.133,1,68,put down sous vide machine,put-down,1,machine:sous:vide,250,['machine:sous:vide'],[250],1,5.0,5.0,5.0,1.0,5.0,0.4444444444444444,0.51059747,0.048654895,0.024843067,0.0652,0.2266,0.06903
P11_101_9_2,P11,P11_101_9_2,00:00:00.000,00:00:00.000,00:00:02.283,1,137,put down sous vide machine,put-down,1,machine:sous:vide,250,['machine:sous:vide'],[250],1,5.0,5.0,5.0,5.0,1.0,0.4444444444444444,0.10100547,0.020596504,0.0020803597,0.08527,0.3164,0.0946
P11_102_0_0,P11,P11_102_0_0,00:00:00.000,00:00:00.000,00:00:01.399,1,84,open drawer,open,3,drawer,8,['drawer'],[8],1,5.0,1.0,5.0,5.0,5.0,0.4444444444444444,0.08170324,0.025488645,0.0020825048,0.6475,0.6924,0.652
P11_102_0_1,P11,P11_102_0_1,00:00:00.000,00:00:00.000,00:00:01.399,1,84,open drawer,open,3,drawer,8,['drawer'],[8],1,5.0,5.0,5.0,5.0,1.0,0.4444444444444444,0.05782039,0.008311647,0.00048058268,0.684,0.704,0.6885
P11_102_29_0,P11,P11_102_29_0,00:00:00.000,00:00:00.000,00:00:03.166,1,190,pick up chopping board,pick-up,0,board:chopping,18,['board:chopping'],[18],1,5.0,1.0,5.0,5.0,5.0,0.4444444444444444,0.21069053,0.00011404129,2.402742e-05,0.001092,0.4678,0.00387
P11_102_29_1,P11,P11_102_29_1,00:00:00.000,00:00:00.000,00:00:01.583,1,95,pick up chopping board,pick-up,0,board:chopping,18,['board:chopping'],[18],1,5.0,5.0,5.0,1.0,5.0,0.4444444444444444,0.88621104,0.036425106,0.03228033,0.604,0.716,0.6113
P11_102_29_2,P11,P11_102_29_2,00:00:00.000,00:00:00.000,00:00:03.166,1,190,pick up chopping board,pick-up,0,board:chopping,18,['board:chopping'],[18],1,5.0,5.0,5.0,5.0,1.0,0.4444444444444444,0.17680556,0.0072605535,0.0012837062,0.7925,0.863,0.8013
P11_102_46_0,P11,P11_102_46_0,00:00:00.000,00:00:00.000,00:00:00.883,1,53,pick up knife,pick-up,0,knife,4,['knife'],[4],1,5.0,1.0,5.0,5.0,5.0,0.4444444444444444,0.4064489,0.016103022,0.0065450557,0.61,0.698,0.6255
P11_102_46_1,P11,P11_102_46_1,00:00:00.000,00:00:00.000,00:00:00.883,1,53,pick up knife,pick-up,0,knife,4,['knife'],[4],1,5.0,5.0,5.0,5.0,1.0,0.4444444444444444,0.07466699,0.07867311,0.0058742845,0.686,0.742,0.694
P11_102_57_0,P11,P11_102_57_0,00:00:00.000,00:00:00.000,00:00:02.883,1,173,rinse leek,rinse,2,leek,117,['leek'],[117],1,5.0,1.0,5.0,5.0,4.0,0.4256756756756756,0.045821007,2.3652794e-06,1.0837949e-07,0.0005836,0.0651,0.001129
P11_102_57_1,P11,P11_102_57_1,00:00:00.000,00:00:00.000,00:00:01.433,1,86,rinse leek,rinse,2,leek,117,['leek'],[117],1,5.0,5.0,5.0,1.0,4.0,0.4256756756756756,0.83015704,0.12069376,0.100194775,0.0002164,0.02188,0.000845
