narration_id,participant_id,video_id,narration_timestamp,start_timestamp,stop_timestamp,start_frame,stop_frame,narration,verb,verb_class,noun,noun_class,all_nouns,all_noun_classes,action_presence,camera_motion,lighting,focus,action_completeness,object_presence,quality_score
P12_101_160,P12,P12_101,00:07:10.5,00:07:09.6,00:07:10.5,21482,21523,fill mug with some water,fill-with,26,mug,13,"['mug', 'water']","[13, 27]",1,5.0,5.0,5.0,5.0,5.0,1.0
P12_101_164,P12,P12_101,00:07:17.7,00:07:17.3,00:07:18.2,21862,21911,pick up salt from countertop,pick-up,0,salt,38,"['salt', 'countertop']","[38, 42]",1,5.0,5.0,4.0,5.0,5.0,0.9404761904761905
P12_101_172,P12,P12_101,00:07:35.3,00:07:35.0,00:07:35.5,22748,22775,pick up spoon from countertop,pick-up,0,spoon,1,"['spoon', 'countertop']","[1, 42]",1,5.0,5.0,5.0,5.0,5.0,1.0
P12_101_199,P12,P12_101,00:09:17.1,00:09:16.0,00:09:17.6,27801,27882,pick up minced meat from cutting board,pick-up,0,meat:minced,28,"['meat:minced', 'board:cutting']","[28, 18]",1,4.0,4.0,5.0,4.0,5.0,0.8369565217391306
P12_101_248,P12,P12_101,00:12:16.4,00:12:15.7,00:12:37.4,36786,37867,stir meat in frying pan,stir-in,10,meat,28,"['meat', 'pan:frying']","[28, 5]",1,5.0,5.0,5.0,5.0,5.0,1.0
P12_101_25,P12,P12_101,00:01:03.0,00:01:02.1,00:01:05.1,3106,3256,move cheeses,move,11,cheese,32,['cheese'],[32],1,5.0,5.0,5.0,5.0,4.0,0.9404761904761905
P12_101_268,P12,P12_101,00:14:53.7,00:14:53.3,00:14:54.0,44662,44699,open tap,turn-on,6,tap,0,['tap'],[0],1,4.0,5.0,4.0,3.0,4.0,0.7240259740259741
P12_101_271,P12,P12_101,00:14:59.2,00:14:58.4,00:15:09.2,44922,45460,pour onions from plate into frying pan using fork,pour-from,9,onion,16,"['onion', 'plate', 'pan:frying', 'fork']","[16, 2, 5, 14]",1,5.0,5.0,5.0,5.0,5.0,1.0
P12_101_278,P12,P12_101,00:15:33.7,00:15:31.8,00:15:34.0,46591,46702,stir minced meat in saucepan,stir,10,meat:minced,28,"['meat:minced', 'saucepan']","[28, 5]",1,4.0,4.0,4.0,5.0,4.0,0.7916666666666667
P12_101_293,P12,P12_101,00:17:02.4,00:17:01.8,00:17:02.7,51091,51137,pick up stock from countertop,pick-up,0,stock,95,"['stock', 'countertop']","[95, 42]",1,5.0,5.0,5.0,5.0,5.0,1.0
P12_101_3,P12,P12_101,00:00:07.7,00:00:07.2,00:00:09.0,360,449,wash knives,wash,2,knife,4,['knife'],[4],1,5.0,4.0,4.0,4.0,4.0,0.7916666666666667
P12_101_303,P12,P12_101,00:17:41.388,00:17:40.49,00:17:41.54,53024,53077,pour stock into saucepan with meat,pour-into,9,stock,95,"['stock', 'saucepan', 'meat']","[95, 5, 28]",1,5.0,5.0,5.0,5.0,5.0,1.0
P12_101_304,P12,P12_101,00:17:42.2,00:17:41.7,00:17:42.5,53084,53126,put down stock container,put-down,1,container:stock,21,['container:stock'],[21],1,5.0,5.0,3.0,5.0,4.0,0.806338028169014
P12_101_313,P12,P12_101,00:18:22.7,00:18:05.8,00:18:25.1,54290,55254,reading instructions from box,read,38,instruction,149,"['instruction', 'box']","[149, 23]",1,5.0,5.0,5.0,5.0,4.0,0.9404761904761905
P12_101_326,P12,P12_101,00:19:10.8,00:19:10.0,00:19:17.3,57502,57865,pour onions from frying pan into saucepan,pour-from,9,onion,16,"['onion', 'pan:frying', 'saucepan']","[16, 5, 5]",1,5.0,5.0,5.0,5.0,5.0,1.0
P12_101_329,P12,P12_101,00:19:41.0,00:19:40.0,00:19:41.5,59000,59077,pick up spoon,pick-up,0,spoon,1,['spoon'],[1],1,5.0,5.0,4.0,5.0,4.0,0.8863636363636362
P12_101_351,P12,P12_101,00:21:20.9,00:21:17.8,00:21:22.7,63892,64135,stir meat and onions in saucepan using spoon,stir,10,meat,28,"['meat', 'onion', 'saucepan', 'spoon']","[28, 16, 5, 1]",1,4.0,4.0,4.0,5.0,4.0,0.7916666666666667
P12_101_36,P12,P12_101,00:01:33.0,00:01:31.9,00:01:33.4,4596,4671,take out oil from cupboard,take-out,12,oil,31,"['oil', 'cupboard']","[31, 3]",0,,,,,,0.0
P12_101_363,P12,P12_101,00:22:27.7,00:22:27.1,00:22:28.3,67353,67413,open drawer,open,3,drawer,8,['drawer'],[8],1,5.0,5.0,5.0,5.0,5.0,1.0
P12_101_367,P12,P12_101,00:22:32.7,00:22:32.4,00:22:34.4,67619,67719,open cupboard,open,3,cupboard,3,['cupboard'],[3],1,5.0,5.0,4.0,4.0,3.0,0.7635135135135134
P12_101_391,P12,P12_101,00:25:30.7,00:25:30.4,00:25:31.7,76522,76585,open tap,turn-on,6,tap,0,['tap'],[0],1,5.0,4.0,4.0,3.0,4.0,0.7240259740259741
P12_101_395,P12,P12_101,00:25:37.9,00:25:37.0,00:25:40.0,76848,77002,taste soup,taste,35,soup,126,['soup'],[126],1,5.0,5.0,5.0,5.0,5.0,1.0
P12_101_399,P12,P12_101,00:26:07.8,00:26:05.5,00:26:12.7,78276,78637,scrape up remaining onions from frying pan into saucepan with soup,scrape-up,25,onion:remaining,16,"['onion:remaining', 'pan:frying', 'saucepan', 'soup']","[16, 5, 5, 126]",1,5.0,4.0,5.0,5.0,5.0,0.9702380952380952
P12_101_414,P12,P12_101,00:27:02.2,00:26:58.7,00:27:03.4,80935,81170,scrape up cheese using hands,scrape-up,25,cheese,32,"['cheese', 'hand']","[32, 11]",1,5.0,5.0,5.0,5.0,5.0,1.0
P12_101_417,P12,P12_101,00:27:11.2,00:27:10.7,00:27:12.5,81537,81626,wash hands,wash,2,hand,11,['hand'],[11],1,5.0,5.0,4.0,5.0,5.0,0.9404761904761905
P12_101_44,P12,P12_101,00:01:49.2,00:01:47.4,00:01:50.6,5370,5529,take out tea from cupboard,take-out,12,tea,132,"['tea', 'cupboard']","[132, 3]",1,5.0,4.0,4.0,4.0,3.0,0.7240259740259741
P12_101_468,P12,P12_101,00:31:31.0,00:31:30.5,00:31:31.4,94526,94572,pick up salt container,pick-up,0,container:salt,21,['container:salt'],[21],1,5.0,5.0,5.0,5.0,5.0,1.0
P12_101_475,P12,P12_101,00:32:09.441,00:32:09.09,00:32:10.20,96454,96510,open tap,turn-on,6,tap,0,['tap'],[0],1,5.0,5.0,5.0,4.0,5.0,0.9404761904761905
P12_101_481,P12,P12_101,00:32:41.0,00:32:41.6,00:32:43.0,98080,98152,close tap,turn-off,8,tap,0,['tap'],[0],1,1.0,4.0,1.0,1.0,1.0,0.04411764705882354
P12_101_484,P12,P12_101,00:32:47.1,00:32:46.6,00:32:52.6,98332,98629,adjust heat on stove,adjust-on,17,heat,65,"['heat', 'stove']","[65, 24]",1,5.0,5.0,5.0,5.0,5.0,1.0
P12_101_488,P12,P12_101,00:33:03.9,00:33:04.0,00:33:04.2,99199,99212,close tap,turn-off,8,tap,0,['tap'],[0],1,5.0,5.0,4.0,4.0,5.0,0.8863636363636362
P12_101_49,P12,P12_101,00:02:19.3,00:02:18.9,00:02:19.9,6947,6997,pick up tea from countertop,pick-up,0,tea,132,"['tea', 'countertop']","[132, 42]",1,5.0,5.0,5.0,5.0,4.0,0.9404761904761905
P12_101_497,P12,P12_101,00:33:45.8,00:33:44.8,00:33:46.9,101242,101345,take paper from paper roll,take-from,0,paper,49,"['paper', 'roll:paper']","[49, 93]",1,5.0,5.0,5.0,5.0,5.0,1.0
P12_101_76,P12,P12_101,00:03:24.2,00:03:24.0,00:03:25.1,10201,10257,put down meat onto cutting board,put-down,1,meat,28,"['meat', 'board:cutting']","[28, 18]",1,5.0,5.0,5.0,4.0,4.0,0.8863636363636362
P12_101_80,P12,P12_101,00:03:30.4,00:03:29.8,00:03:31.6,10489,10580,take out meat from box,take-out,12,meat,28,"['meat', 'box']","[28, 23]",1,5.0,5.0,5.0,5.0,5.0,1.0
P12_101_88,P12,P12_101,00:03:49.1,00:03:47.8,00:03:49.3,11387,11464,put down knife onto cutting board,put-down,1,knife,4,"['knife', 'board:cutting']","[4, 18]",1,3.0,4.0,3.0,4.0,3.0,0.5833333333333334
P12_103_57,P12,P12_103,00:04:08.523,00:04:08.52,00:04:09.49,12426,12474,open fridge,open,3,fridge,12,['fridge'],[12],1,5.0,4.0,4.0,5.0,4.0,0.8369565217391306
P12_104_234,P12,P12_104,00:16:10.681,00:16:07.54,00:16:17.30,48377,48865,clean sink with paper,clean,2,sink,63,"['sink', 'paper']","[63, 49]",1,5.0,5.0,5.0,5.0,5.0,1.0
P13_10_14,P13,P13_10,00:01:18.6,00:01:18.3,00:01:20.9,4695,4855,throw paper in trash,throw-in,13,paper,49,"['paper', 'trash']","[49, 54]",1,5.0,5.0,5.0,5.0,5.0,1.0
P13_10_17,P13,P13_10,00:01:34.9,00:01:33.1,00:01:35.5,5588,5727,take tomato,take,0,tomato,43,['tomato'],[43],1,5.0,5.0,4.0,5.0,5.0,0.9404761904761905
P13_10_23,P13,P13_10,00:02:12.9,00:02:12.1,00:02:14.9,7925,8091,put tomato can in refrigerator,put-in,5,tomato,43,"['tomato', 'refrigerator']","[43, 12]",1,4.0,5.0,5.0,4.0,4.0,0.8369565217391306
P13_10_26,P13,P13_10,00:02:27.9,00:02:26.2,00:02:27.5,8769,8852,put sausage on hamburger,put-on,1,sausage,86,"['sausage', 'hamburger']","[86, 139]",1,5.0,4.0,5.0,5.0,5.0,0.9404761904761905
P15_02_19,P15,P15_02,00:01:46.4,00:01:43.7,00:01:46.7,6221,6401,pick up potato peeler,pick-up,0,peeler:potato,87,['peeler:potato'],[87],1,5.0,5.0,5.0,5.0,5.0,1.0
P15_02_22,P15,P15_02,00:02:35.2,00:02:33.7,00:02:35.1,9219,9306,pick up onion,pick-up,0,onion,16,['onion'],[16],1,5.0,5.0,5.0,5.0,5.0,1.0
P15_02_32,P15,P15_02,00:05:52.4,00:05:53.1,00:06:04.0,21187,21837,put potato in the pan,put-in,5,potato,30,"['potato', 'pan']","[30, 5]",1,5.0,5.0,5.0,5.0,5.0,1.0
P15_02_35,P15,P15_02,00:06:25.8,00:06:32.2,00:06:57.9,23530,25075,cut onion,cut,7,onion,16,['onion'],[16],1,5.0,5.0,5.0,5.0,5.0,1.0
P15_02_46,P15,P15_02,00:07:54.0,00:07:51.7,00:08:10.6,28300,29437,stir potatoes,stir,10,potato,30,['potato'],[30],1,5.0,4.0,5.0,5.0,5.0,0.9404761904761905
P15_02_58,P15,P15_02,00:10:49.1,00:10:47.3,00:11:03.3,38839,39799,clean board,clean,2,board,18,['board'],[18],1,5.0,4.0,5.0,5.0,5.0,0.9404761904761905
P15_02_6,P15,P15_02,00:00:31.5,00:00:28.1,00:00:31.8,1687,1906,throw away bag,throw,13,bag,19,['bag'],[19],1,5.0,4.0,5.0,5.0,5.0,0.9702380952380952
P16_01_14,P16,P16_01,00:01:12.000,00:01:11.51,00:01:12.78,4290,4366,open the refrigerator,open,3,refrigerator,12,['refrigerator'],[12],1,5.0,5.0,5.0,5.0,5.0,1.0
P16_01_23,P16,P16_01,00:03:43.000,00:03:40.58,00:03:42.95,13234,13377,take the fish out of the pan,take-out,12,fish,119,"['fish', 'pan']","[119, 5]",1,5.0,4.0,5.0,5.0,5.0,0.9404761904761905
P20_01_253,P20,P20_01,00:15:44.430,00:15:37.75,00:15:46.37,56265,56782,turn meat with spatula,turn-with,22,meat,28,"['meat', 'spatula']","[28, 20]",1,5.0,5.0,5.0,5.0,5.0,1.0
P20_01_70,P20,P20_01,00:04:02.629,00:04:01.52,00:04:02.43,14491,14545,move pepper,move,11,pepper,37,['pepper'],[37],1,5.0,5.0,5.0,5.0,5.0,1.0
P20_02_5,P20,P20_02,00:00:22.840,00:00:22.30,00:00:25.46,1338,1527,put down plate,put-down,1,plate,2,['plate'],[2],1,5.0,5.0,5.0,5.0,5.0,1.0
P20_03_13,P20,P20_03,00:00:34.380,00:00:33.98,00:00:37.42,2038,2245,close cereal box,close,4,box:cereal,23,['box:cereal'],[23],1,4.0,4.0,5.0,5.0,4.0,0.8369565217391306
P20_03_17,P20,P20_03,00:00:43.3,00:00:43.9,00:00:44.8,2632,2686,close fridge,close,4,fridge,12,['fridge'],[12],1,5.0,5.0,4.0,4.0,3.0,0.7635135135135134
P20_03_28,P20,P20_03,00:01:22.7,00:01:19.9,00:01:23.4,4792,5004,take bread from cupboard,take-from,0,bread,33,"['bread', 'cupboard']","[33, 3]",1,5.0,5.0,5.0,4.0,4.0,0.8863636363636362
P20_03_31,P20,P20_03,00:01:34.4,00:01:33.1,00:01:34.9,5585,5695,pick up salami,pick-up,0,salami,156,['salami'],[156],1,5.0,4.0,4.0,5.0,4.0,0.8369565217391306
P20_04_197,P20,P20_04,00:13:32.080,00:13:23.87,00:13:31.72,48232,48703,wipe cut with tissue,wipe,2,tissue,88,['tissue'],[88],1,5.0,5.0,5.0,5.0,5.0,1.0
P20_04_23,P20,P20_04,00:01:21.940,00:01:18.42,00:01:20.62,4705,4837,close microwave,close,4,microwave,90,['microwave'],[90],1,5.0,5.0,5.0,5.0,3.0,0.8529411764705883
P20_04_34,P20,P20_04,00:02:03.540,00:02:00.30,00:02:02.28,7218,7336,close fridge,close,4,fridge,12,['fridge'],[12],1,5.0,5.0,4.0,4.0,4.0,0.8369565217391306
P22_05_49,P22,P22_05,00:02:03.100,00:02:01.89,00:02:02.67,7313,7360,put plate,put,1,plate,2,['plate'],[2],1,5.0,4.0,5.0,5.0,5.0,0.9404761904761905
P22_07_0,P22,P22_07,00:00:06.5,00:00:03.7,00:00:05.9,221,354,put down clip,put-down,1,clip,129,['clip'],[129],1,5.0,5.0,3.0,5.0,4.0,0.806338028169014
P22_07_129,P22,P22_07,00:05:17.3,00:05:05.0,00:05:07.3,18301,18436,cut onion,cut,7,onion,16,['onion'],[16],1,5.0,5.0,5.0,5.0,4.0,0.9404761904761905
P22_07_147,P22,P22_07,00:06:08.0,00:06:07.2,00:06:08.0,22031,22081,shake hands,shake,15,hand,11,['hand'],[11],1,5.0,4.0,5.0,5.0,5.0,0.9404761904761905
P22_07_166,P22,P22_07,00:06:50.7,00:06:47.9,00:06:49.7,24475,24583,pick up oil,pick-up,0,oil,31,['oil'],[31],1,5.0,5.0,4.0,5.0,5.0,0.9404761904761905
P22_07_179,P22,P22_07,00:07:23.4,00:07:17.0,00:07:18.3,26220,26295,set down cutlery,set-down,1,cutlery,58,['cutlery'],[58],1,5.0,5.0,3.0,4.0,5.0,0.806338028169014
P22_07_184,P22,P22_07,00:07:29.4,00:07:28.3,00:07:33.6,26895,27213,mix onion,mix,10,onion,16,['onion'],[16],1,5.0,5.0,5.0,5.0,5.0,1.0
P22_07_217,P22,P22_07,00:09:36.7,00:09:36.2,00:09:36.9,34574,34613,close trash can,close,4,can:trash,36,['can:trash'],[36],1,5.0,5.0,5.0,5.0,5.0,1.0
P22_07_246,P22,P22_07,00:11:44.0,00:11:41.7,00:11:49.1,42100,42544,stir onion,stir,10,onion,16,['onion'],[16],1,5.0,5.0,5.0,5.0,5.0,1.0
P22_07_296,P22,P22_07,00:13:53.0,00:13:53.0,00:13:53.7,49978,50024,open cupboard,open,3,cupboard,3,['cupboard'],[3],1,3.0,4.0,4.0,4.0,4.0,0.6875
P22_07_303,P22,P22_07,00:14:07.0,00:14:06.2,00:14:06.9,50770,50816,open kettle,open,3,kettle,44,['kettle'],[44],1,5.0,4.0,5.0,5.0,4.0,0.8863636363636362
P22_07_316,P22,P22_07,00:14:46.9,00:14:46.5,00:14:48.8,53193,53328,close kettle,close,4,kettle,44,['kettle'],[44],1,5.0,4.0,5.0,5.0,3.0,0.806338028169014
P22_07_323,P22,P22_07,00:15:12.0,00:15:09.5,00:15:11.8,54571,54707,put down pot,put-down,1,pot,29,['pot'],[29],1,4.0,4.0,4.0,4.0,4.0,0.75
P22_07_328,P22,P22_07,00:15:22.5,00:15:21.6,00:15:25.2,55294,55510,put on lid,put-on,1,lid,6,['lid'],[6],1,4.0,4.0,4.0,5.0,4.0,0.7916666666666667
P22_07_358,P22,P22_07,00:16:30.3,00:16:29.5,00:16:31.3,59369,59475,adjust stove,adjust,17,stove,24,['stove'],[24],1,4.0,4.0,4.0,4.0,4.0,0.75
P22_07_422,P22,P22_07,00:19:59.0,00:19:58.5,00:20:00.7,71908,72039,open salt,open,3,salt,38,['salt'],[38],1,4.0,4.0,3.0,5.0,3.0,0.6646341463414634
P22_07_433,P22,P22_07,00:20:47.7,00:20:46.4,00:20:48.3,74781,74898,put lid,put,1,lid,6,['lid'],[6],1,5.0,5.0,5.0,5.0,5.0,1.0
P22_07_436,P22,P22_07,00:20:56.0,00:20:55.7,00:20:59.5,75339,75567,stir pasta,stir,10,pasta,45,['pasta'],[45],1,5.0,5.0,5.0,5.0,3.0,0.8529411764705883
P22_07_449,P22,P22_07,00:21:29.3,00:21:28.4,00:21:29.2,77305,77354,open drawer,open,3,drawer,8,['drawer'],[8],1,5.0,5.0,5.0,5.0,5.0,1.0
P22_07_48,P22,P22_07,00:01:25.5,00:01:24.8,00:01:25.7,5087,5139,open tap,turn-on,6,tap,0,['tap'],[0],1,5.0,5.0,5.0,5.0,5.0,1.0
P22_07_5,P22,P22_07,00:00:10.3,00:00:09.6,00:00:10.6,577,633,pick up paper,pick-up,0,paper,49,['paper'],[49],1,5.0,5.0,5.0,5.0,2.0,0.7115384615384615
P22_07_507,P22,P22_07,00:24:22.710,00:24:21.05,00:24:21.95,87663,87717,pick up ladle,pick-up,0,ladle,97,['ladle'],[97],1,5.0,5.0,5.0,5.0,5.0,1.0
P22_07_514,P22,P22_07,00:24:41.2,00:24:40.4,00:24:41.6,88824,88897,put down glass,put-down,1,glass,10,['glass'],[10],1,4.0,3.0,5.0,4.0,4.0,0.7240259740259741
P22_07_541,P22,P22_07,00:26:06.7,00:26:05.4,00:26:06.2,93925,93974,move detergent,move,11,detergent,22,['detergent'],[22],1,3.0,4.0,3.0,4.0,3.0,0.7101449275362319
P22_07_550,P22,P22_07,00:26:40.8,00:26:40.4,00:26:41.4,96022,96084,open tap,turn-on,6,tap,0,['tap'],[0],1,4.0,4.0,4.0,5.0,4.0,0.7916666666666667
P22_07_566,P22,P22_07,00:27:19.8,00:27:18.3,00:27:27.8,98299,98869,lather grill,lather,2,grill,24,['grill'],[24],1,5.0,5.0,5.0,4.0,5.0,0.9404761904761905
P22_07_585,P22,P22_07,00:28:27.8,00:28:27.2,00:28:28.6,102435,102515,rinse sponge,rinse,2,sponge,9,['sponge'],[9],1,5.0,5.0,5.0,5.0,5.0,1.0
P22_07_597,P22,P22_07,00:29:00.1,00:28:58.8,00:29:02.5,104328,104548,clean stove top,clean,2,top:stove,24,['top:stove'],[24],1,5.0,5.0,5.0,5.0,5.0,1.0
P22_07_615,P22,P22_07,00:29:45.2,00:29:43.5,00:29:45.1,107007,107106,move lid,move,11,lid,6,['lid'],[6],1,4.0,5.0,5.0,5.0,5.0,0.9404761904761905
P22_07_635,P22,P22_07,00:30:38.4,00:30:33.8,00:30:40.1,110030,110407,rinse sink,rinse,2,sink,63,['sink'],[63],1,5.0,5.0,4.0,5.0,5.0,0.9404761904761905
P22_07_646,P22,P22_07,00:31:04.8,00:31:04.4,00:31:05.4,111862,111923,move tap,move,11,tap,0,['tap'],[0],1,5.0,4.0,5.0,5.0,4.0,0.8863636363636362
P22_07_657,P22,P22_07,00:31:38.0,00:31:36.2,00:31:37.5,113774,113849,open drawer,open,3,drawer,8,['drawer'],[8],1,4.0,4.0,4.0,4.0,4.0,0.75
P22_07_670,P22,P22_07,00:32:21.4,00:32:21.0,00:32:21.5,116457,116491,pick up pesto sauce,pick-up,0,sauce:pesto,47,['sauce:pesto'],[47],1,4.0,4.0,5.0,4.0,4.0,0.7916666666666667
P22_07_678,P22,P22_07,00:32:34.6,00:32:34.2,00:32:35.7,117252,117342,put on pesto sauce,put-on,1,sauce:pesto,47,['sauce:pesto'],[47],1,5.0,5.0,5.0,5.0,5.0,1.0
P22_07_706,P22,P22_07,00:34:24.0,00:34:22.7,00:34:25.0,123764,123898,pick up teaspoon,pick-up,0,teaspoon,1,['teaspoon'],[1],1,5.0,5.0,5.0,5.0,5.0,1.0
P22_07_711,P22,P22_07,00:34:35.7,00:34:31.7,00:34:32.7,124300,124360,put in pesto,put-in,5,pesto,47,['pesto'],[47],1,5.0,5.0,5.0,4.0,5.0,0.9404761904761905
P22_07_81,P22,P22_07,00:02:43.0,00:02:40.1,00:02:42.6,9604,9756,put down onion,put-down,1,onion,16,['onion'],[16],1,5.0,5.0,4.0,5.0,5.0,0.9404761904761905
P22_07_94,P22,P22_07,00:03:24.1,00:03:22.7,00:03:24.4,12160,12261,shake onions,shake,15,onion,16,['onion'],[16],1,3.0,3.0,3.0,4.0,2.0,0.4642857142857143
P22_08_209,P22,P22_08,00:09:07.350,00:09:06.90,00:09:07.40,32814,32844,close cabinet,close,4,cabinet,3,['cabinet'],[3],0,,,,,,0.0
P22_08_321,P22,P22_08,00:12:58.570,00:12:57.56,00:12:58.24,46653,46694,pick up cloth,pick-up,0,cloth,17,['cloth'],[17],1,2.0,3.0,3.0,4.0,4.0,0.5000000000000001
P22_08_79,P22,P22_08,00:03:03.650,00:03:02.77,00:03:04.14,10966,11048,put down down plate,put-down,1,plate,2,['plate'],[2],1,5.0,4.0,5.0,5.0,5.0,0.9404761904761905
P22_09_109,P22,P22_09,00:03:19.590,00:03:19.80,00:03:20.74,11988,12044,put down cloth,put-down,1,cloth,17,['cloth'],[17],1,5.0,5.0,5.0,5.0,5.0,1.0
P22_09_156,P22,P22_09,00:05:08.780,00:05:08.15,00:05:08.83,18489,18529,turn off tap,turn-off,8,tap,0,['tap'],[0],1,4.0,4.0,4.0,3.0,4.0,0.6875
P22_102_91,P22,P22_102,00:02:37.663,00:02:36.89,00:02:38.13,7844,7906,put down glass,put-down,1,glass,10,['glass'],[10],1,5.0,5.0,5.0,5.0,5.0,1.0
P22_103_178,P22,P22_103,00:05:17.850,00:05:16.60,00:05:18.01,15830,15900,rinse plate,rinse,2,plate,2,['plate'],[2],1,5.0,5.0,5.0,5.0,5.0,1.0
P22_103_255,P22,P22_103,00:07:40.351,00:07:39.66,00:07:40.86,22983,23043,pick up jar,pick-up,0,jar,40,['jar'],[40],1,5.0,5.0,3.0,5.0,5.0,0.8529411764705883
P22_104_41,P22,P22_104,00:02:49.601,00:02:48.77,00:02:50.34,8438,8517,put down salad,put-down,1,salad,68,['salad'],[68],1,4.0,3.0,3.0,3.0,2.0,0.4642857142857143
P22_105_6,P22,P22_105,00:00:30.376,00:00:25.40,00:00:30.83,1270,1541,pick up mozzarella,pick-up,0,mozzarella,32,['mozzarella'],[32],1,5.0,5.0,1.0,1.0,2.0,0.18103448275862072
P22_109_731,P22,P22_109,00:30:30.611,00:30:29.81,00:30:31.97,91490,91598,spray degreaser,spray,44,degreaser,22,['degreaser'],[22],1,5.0,4.0,5.0,5.0,4.0,0.9431818181818181
P22_10_412,P22,P22_10,00:15:29.050,00:15:24.61,00:15:25.34,55476,55520,open trash can,open,3,can:trash,36,['can:trash'],[36],1,5.0,5.0,4.0,5.0,5.0,0.9404761904761905
P22_110_107,P22,P22_110,00:02:53.601,00:02:52.61,00:02:53.55,8630,8677,rinse spoon rest,rinse,2,rest:spoon,109,['rest:spoon'],[109],1,4.0,5.0,4.0,3.0,4.0,0.8322510822510822
P22_110_66,P22,P22_110,00:01:44.862,00:01:43.77,00:01:44.74,5188,5237,rinse hand,rinse,2,hand,11,['hand'],[11],1,5.0,5.0,4.0,5.0,5.0,0.9404761904761905
P22_111_30,P22,P22_111,00:01:14.101,00:01:13.08,00:01:14.11,3654,3705,pick up package,pick-up,0,package,26,['package'],[26],1,5.0,5.0,5.0,5.0,4.0,0.9404761904761905
P22_111_340,P22,P22_111,00:13:35.351,00:13:33.50,00:13:35.24,40675,40762,adjust hob,adjust,17,hob,24,['hob'],[24],1,5.0,5.0,5.0,4.0,4.0,0.8863636363636362
P22_111_48,P22,P22_111,00:01:50.351,00:01:50.12,00:01:50.81,5506,5540,put down pan,put-down,1,pan,5,['pan'],[5],1,4.0,5.0,4.0,3.0,4.0,0.7240259740259741
P22_111_526,P22,P22_111,00:19:00.101,00:18:59.89,00:19:01.50,56994,57075,wash tin can,wash,2,can:tin,61,['can:tin'],[61],1,4.0,4.0,4.0,3.0,4.0,0.6875
P22_113_192,P22,P22_113,00:06:33.601,00:06:33.40,00:06:34.15,19670,19707,put down rice,put-down,1,rice,55,['rice'],[55],1,4.0,4.0,4.0,4.0,5.0,0.7916666666666667
P22_113_80,P22,P22_113,00:02:07.351,00:02:06.31,00:02:07.29,6315,6364,close cupboard,close,4,cupboard,3,['cupboard'],[3],1,5.0,5.0,5.0,5.0,5.0,0.8379629629629629
P22_115_114,P22,P22_115,00:03:22.850,00:03:22.82,00:03:23.45,10141,10172,pick up lid,pick-up,0,lid,6,['lid'],[6],1,5.0,5.0,4.0,5.0,5.0,0.9404761904761905
P22_115_15,P22,P22_115,00:00:36.109,00:00:35.14,00:00:35.53,1757,1776,pick up cloth,pick-up,0,cloth,17,['cloth'],[17],1,4.0,4.0,2.0,2.0,2.0,0.375
P22_115_2,P22,P22_115,00:00:10.614,00:00:09.77,00:00:10.51,488,525,put down container,put-down,1,container,21,['container'],[21],1,5.0,5.0,5.0,5.0,5.0,1.0
P22_116_116,P22,P22_116,00:04:33.611,00:04:32.45,00:04:33.36,13622,13668,pick up spatula,pick-up,0,spatula,20,['spatula'],[20],1,5.0,5.0,5.0,5.0,5.0,1.0
P22_116_221,P22,P22_116,00:08:12.601,00:08:12.60,00:08:12.95,24630,24647,put down cloth,put-down,1,cloth,17,['cloth'],[17],0,,,,,,0.0
P22_117_0,P22,P22_117,00:00:02.6,00:00:01.6,00:00:03.2,81,158,open drawer,open,3,drawer,8,['drawer'],[8],1,3.0,4.0,4.0,4.0,3.0,0.6323529411764707
P22_117_110,P22,P22_117,00:04:00.6,00:03:59.4,00:04:04.2,11969,12209,rinse container,rinse,2,container,21,['container'],[21],1,5.0,5.0,5.0,5.0,5.0,1.0
P22_117_129,P22,P22_117,00:04:37.6,00:04:37.5,00:04:38.1,13875,13904,turn on tap,turn-on,6,tap,0,['tap'],[0],1,5.0,5.0,4.0,5.0,5.0,0.9404761904761905
P22_117_140,P22,P22_117,00:05:07.6,00:05:05.0,00:05:46.8,15251,17340,peel courgette,peel,19,courgette,76,['courgette'],[76],1,5.0,5.0,5.0,5.0,5.0,1.0
P22_117_175,P22,P22_117,00:07:14.1,00:07:13.4,00:07:14.0,21670,21699,pick up knife,pick-up,0,knife,4,['knife'],[4],1,5.0,5.0,4.0,5.0,5.0,0.9404761904761905
P22_117_178,P22,P22_117,00:07:26.9,00:07:26.7,00:07:27.3,22337,22366,move courgettes,move,11,courgette,76,['courgette'],[76],0,,,,,,0.0
P22_117_209,P22,P22_117,00:08:35.4,00:08:33.0,00:08:35.5,25650,25774,move peeler,move,11,peeler,87,['peeler'],[87],1,5.0,5.0,5.0,5.0,5.0,1.0
P22_117_214,P22,P22_117,00:08:52.6,00:08:51.8,00:08:52.8,26592,26639,pick courgettes,pick,0,courgette,76,['courgette'],[76],0,,,,,,0.0
P22_117_250,P22,P22_117,00:10:03.1,00:10:02.4,00:10:03.3,30120,30164,open drawer,open,3,drawer,8,['drawer'],[8],1,5.0,4.0,5.0,4.0,4.0,0.8369565217391306
P22_117_260,P22,P22_117,00:10:26.9,00:10:26.0,00:10:30.9,31298,31544,stir courgettes,stir,10,courgette,76,['courgette'],[76],1,5.0,5.0,5.0,5.0,5.0,1.0
